year,province,city,prov_code,city_code,region,hu_line,gdp,gdp_per_capita,gdp_growth,retail_sales,fixed_asset_inv,real_estate_inv,pop_hukou,pop_urban_hukou,pop_avg,employees,emp_secondary,emp_tertiary,fiscal_revenue,fiscal_exp,edu_exp,sci_exp,secondary_share,tertiary_share,industrial_firms,industrial_profit,fdi,exports,bank_deposits,bank_loans,uni_students,uni_students_per10k,highway_passenger,mobile_users,internet_users,so2_emission,wastewater,sewage_treatment_rate,pm25,lccp_treat,lccp_batch,lccp_first_year,sponge_treat,sponge_batch,sponge_first_year,cbec_treat,cbec_batch,cbec_first_year,ltci_treat,ltci_batch,ltci_first_year,smart_treat,smart_batch,smart_first_year
2022,甘肃省,天水市,620000,620500,西部,西北侧,8140000.0,27538.0,5.3,2793710.0,,,371.0,159.0,,23.0,,,453777.0,3211370.0,670892.0,14988.0,27.07,53.81,190.0,215871.0,,2220.0,19378318.0,14725251.0,55552.0,,2472.0,337.0,,1788.0,,,29.0,0,0,0,0,0,0,1,2,2019,0,0,0,1,2,2014
2023,甘肃省,天水市,620000,620500,西部,西北侧,8570000.0,29233.0,5.4,3057704.0,,,,,,,,,463443.0,3507949.0,677370.0,28019.0,25.4,54.47,,87695.0,,213000.0,20919986.0,15716544.0,46894.0,,,309.0,,1650.0,,,28.0,0,0,0,0,0,0,1,2,2019,0,0,0,1,2,2014
1990,甘肃省,武威市,620000,620600,西部,西北侧,72600.0,842.0,,47406.0,6540.0,,87.56,,86.23,,5.45,8.51,6162.0,8637.0,,,25.482,30.441,,,,,,,2100.0,,297.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,甘肃省,武威市,620000,620600,西部,西北侧,74300.0,844.0,,48178.0,8976.0,,88.32,,87.94,,5.61,8.77,6351.0,8218.0,,,26.245,35.128,,,,,,,2263.0,,262.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,甘肃省,武威市,620000,620600,西部,西北侧,86461.0,1128.0,,70281.0,16266.0,,89.36,,98.31,,5.54,9.39,7034.0,7990.0,2318.0,,23.917,37.221,,,,,,,2426.0,,333.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,甘肃省,武威市,620000,620600,西部,西北侧,102137.0,1411.0,,57457.0,18945.0,,90.51,,108.69,,5.47,10.0,8730.0,8617.0,2709.0,,21.589,39.315,,,,,,,2588.0,,403.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,甘肃省,武威市,620000,620600,西部,西北侧,165185.0,1695.0,,61928.0,13734.0,,91.63,,119.06,45.0,5.4,10.62,11342.0,16698.0,5618.0,,19.261,41.408,,,,,,,2751.0,,474.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,甘肃省,武威市,620000,620600,西部,西北侧,194255.0,1978.0,12.0,79784.0,15707.0,1618.0,93.01,,129.43,46.0,5.3,11.87,13953.0,24778.0,8528.0,,19.6,40.1,,,,,,,2914.0,,544.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,甘肃省,武威市,620000,620600,西部,西北侧,244028.0,2262.0,13.9,76846.0,27099.0,2339.0,93.75,,139.8,47.0,5.84,12.05,16565.0,32858.0,11438.0,,20.4,38.0,,,,,,,3077.0,,615.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,甘肃省,武威市,620000,620600,西部,西北侧,279408.0,2545.0,7.95,65404.0,59327.0,3739.0,113.45,,150.18,39.0,5.19,11.09,19177.0,40939.0,14347.0,,21.74,39.98,,,,,,,3239.0,,686.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,甘肃省,武威市,620000,620600,西部,西北侧,329399.0,2829.0,2.0,71489.0,91556.0,5138.0,133.15,,160.55,32.0,4.55,10.13,21788.0,49020.0,17256.0,,24.0,38.1,,,,,,,3402.0,,756.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,甘肃省,武威市,620000,620600,西部,西北侧,377797.0,3112.0,4.1,77920.0,123784.0,6538.0,152.84,,170.92,25.0,3.9,9.17,24400.0,57100.0,20166.0,,26.123,37.66,,,,,,,3565.0,,827.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,甘肃省,武威市,620000,620600,西部,西北侧,541522.0,3396.0,6.2,160100.0,156013.0,7937.0,172.54,,181.3,18.0,3.26,8.21,35200.0,73900.0,23076.0,,28.247,37.22,,,,,,,3728.0,,897.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,甘肃省,武威市,620000,620600,西部,西北侧,705247.0,3679.0,8.3,179500.0,188241.0,9337.0,192.24,,191.67,11.0,2.61,7.25,28500.0,99300.0,25985.0,,30.37,36.78,144.0,,0.0,,,,3890.0,,968.0,8.0,1100.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,甘肃省,武威市,620000,620600,西部,西北侧,784706.0,4069.0,10.4,202240.0,195971.0,12173.0,187.76,,192.52,10.0,2.44,7.02,28300.0,118600.0,28894.0,,31.69,36.54,142.0,,237.0,,,,4053.0,,998.0,10.0,10000.0,,,74.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,甘肃省,武威市,620000,620600,西部,西北侧,900107.0,4668.0,11.8,231101.0,347891.0,22477.0,187.1,,193.36,10.0,2.3,7.06,26656.0,130566.0,31804.0,105.0,33.4,35.79,142.0,,133.0,,952010.0,716353.0,4216.0,,1003.0,16.0,10029.0,2715.0,713.0,81.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,甘肃省,武威市,620000,620600,西部,西北侧,1080216.0,5595.0,12.1,265002.0,460336.0,34302.0,187.18,,194.2,9.0,1.83,6.69,26718.0,136156.0,34386.0,83.0,34.3,33.32,146.0,,85.0,,1055012.0,711494.0,4225.0,,1012.0,18.0,17420.0,2343.0,599.0,81.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,甘肃省,武威市,620000,620600,西部,西北侧,1418113.0,7322.0,12.3,349005.0,642867.0,41600.0,187.18,,195.05,10.0,1.82,6.86,25256.0,170136.0,42469.0,117.0,32.1,40.53,142.0,10464.0,68.0,,1229108.0,659357.0,2976.0,,1098.0,22.0,27937.0,2616.0,537.0,65.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,甘肃省,武威市,620000,620600,西部,西北侧,1616223.0,8633.0,12.3,400600.0,789244.0,58199.0,187.23,,195.9,10.0,1.79,7.03,31304.0,219790.0,56142.0,198.0,34.89,39.75,181.0,10206.0,50.0,,1389134.0,680714.0,2980.0,,1522.0,23.0,30249.0,3122.0,323.0,68.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,甘肃省,武威市,620000,620600,西部,西北侧,1876523.0,9885.0,15.87,466914.0,911008.0,84971.0,188.6,,196.74,9.0,2.36,6.04,35189.0,297243.0,75246.0,1416.0,35.5,38.95,187.0,12985.0,449.0,,1553175.0,828522.0,2650.0,,1416.0,50.0,32300.0,4392.0,630.0,87.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,甘肃省,武威市,620000,620600,西部,西北侧,2101088.0,11021.0,12.0,549682.0,1093318.0,91842.0,197.6,,197.58,10.0,2.45,6.82,41435.0,452408.0,104223.0,1470.0,36.81,39.84,179.0,71128.0,75.0,,2000842.0,882814.0,2811.0,,1732.0,55.0,35661.0,4784.0,769.0,83.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,甘肃省,武威市,620000,620600,西部,西北侧,1927902.0,10068.0,10.02,648944.0,1338170.0,104407.0,198.93,,198.43,10.0,2.16,6.54,48443.0,612604.0,122622.0,1709.0,38.26,33.99,186.0,21194.0,114.0,,2611183.0,1171598.0,2824.0,14.0,1851.0,59.0,41572.0,4859.0,648.0,83.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,甘肃省,武威市,620000,620600,西部,西北侧,2287676.0,10621.0,13.5,753571.0,1891716.0,111791.0,191.26,,190.96,10.0,2.34,6.43,64301.0,753123.0,135558.0,2052.0,40.01,33.56,179.0,48343.0,154.0,,3234827.0,1611308.0,2832.0,15.0,3530.0,62.0,42160.0,4830.0,741.0,86.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,甘肃省,武威市,620000,620600,西部,西北侧,2728506.0,15007.0,13.1,906569.0,2857848.0,145258.0,192.0,,191.7,10.0,2.33,7.02,101713.0,971898.0,170181.0,3092.0,42.34,33.1,116.0,68924.0,193.0,,3953672.0,2029025.0,12605.0,66.0,3896.0,119.0,42560.0,14625.0,921.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,甘肃省,武威市,620000,620600,西部,西北侧,3415423.0,18759.0,15.1,1023189.0,4159500.0,228985.0,190.0,,191.0,11.0,2.31,7.29,145000.0,1225756.0,208301.0,2937.0,44.04,31.74,124.0,38264.0,232.0,,4869300.0,2720300.0,15625.0,82.0,4410.0,109.0,90000.0,15231.0,947.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,甘肃省,武威市,620000,620600,西部,西北侧,3811838.0,20168.0,11.61,1174620.0,4500062.0,307897.0,188.5,,189.8,14.0,6.12,7.8,183523.0,1334030.0,217056.0,4238.0,43.59,33.01,160.0,40641.0,271.0,,6052800.0,3991700.0,16703.0,291.0,4732.0,121.0,110000.0,15037.0,983.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,甘肃省,武威市,620000,620600,西部,西北侧,4059679.0,22406.0,9.1,1316600.0,5497620.0,240939.0,188.9,,188.7,13.0,5.13,7.93,221830.0,1507620.0,214253.0,4691.0,42.59,34.09,209.0,53992.0,311.0,,7043375.0,5276139.0,19457.0,103.0,4892.0,153.0,150000.0,16220.0,986.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,甘肃省,武威市,620000,620600,西部,西北侧,4161872.0,22931.0,8.7,1625758.0,6201041.0,283251.0,190.04,,181.46,13.0,4.78,7.84,268422.0,1718832.0,269953.0,5952.0,36.65,39.37,232.0,47776.0,350.0,,8155317.0,6962008.0,18207.0,96.0,4895.0,137.0,180000.0,17501.0,946.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,甘肃省,武威市,620000,620600,西部,西北侧,4617272.0,25396.0,8.5,1781506.0,6892245.0,416210.0,191.0,,191.0,13.0,5.1,8.03,311034.0,1759339.0,291349.0,291349.0,36.98,39.57,261.0,60852.0,874.0,,8273938.0,7688473.0,16560.0,,4779.0,139.0,270000.0,3976.0,342.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,甘肃省,武威市,620000,620600,西部,西北侧,4304359.0,23617.0,6.65,1917220.0,,579854.0,190.0,,190.0,13.0,4.14,8.37,286177.0,2021616.0,306035.0,7472.0,32.525,42.91,219.0,51437.0,100.0,,7978329.0,8168488.0,16560.0,,4231.0,158.0,350000.0,4573.0,209.0,,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,甘肃省,武威市,620000,620600,西部,西北侧,4692653.0,25691.0,4.8,2057177.0,,438313.0,189.0,,190.0,13.0,3.82,8.57,304466.0,2011004.0,327658.0,7213.0,28.07,46.25,198.0,68880.0,20.0,11990.0,8523076.0,8293624.0,14180.0,,4166.0,173.0,450000.0,3421.0,244.0,,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,甘肃省,武威市,620000,620600,西部,西北侧,4880000.0,26744.0,4.0,1445948.0,,570261.0,189.0,,189.0,13.0,3.61,9.05,283739.0,2045965.0,358948.0,8031.0,15.6,54.98,179.0,56690.0,433.0,19500.0,9507427.0,8480653.0,11800.0,,3951.0,177.0,540000.0,3400.0,244.0,,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,甘肃省,武威市,620000,620600,西部,西北侧,5260000.0,35571.0,4.28,1438429.0,,,188.0,,,13.0,,,320002.0,2170496.0,366836.0,11228.0,16.17,53.11,185.0,94736.0,,26000.0,10225749.0,8864908.0,21706.0,,2571.0,176.0,570000.0,1308.0,,,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,甘肃省,武威市,620000,620600,西部,西北侧,6000000.0,41361.0,8.05,1619987.0,,,187.0,77.0,,13.0,,,323206.0,2039624.0,369065.0,6653.0,17.33,51.5,204.0,74324.0,,45477.0,11111172.0,9312871.0,23793.0,,1676.0,176.0,600000.0,1617.0,,,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,甘肃省,武威市,620000,620600,西部,西北侧,6630000.0,45932.0,5.95,1670070.0,,,186.0,77.0,,12.0,,,278034.0,2371228.0,380471.0,18075.0,18.28,49.29,214.0,138590.0,,69784.0,13402037.0,9671364.0,23674.0,,1052.0,191.0,,1554.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,甘肃省,武威市,620000,620600,西部,西北侧,7080000.0,49302.0,7.0,1849163.0,,,,,,,,,323889.0,2559835.0,388964.0,27157.0,18.06,49.12,,125650.0,,62643.0,14334946.0,10405475.0,22187.0,,,212.0,,1436.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,甘肃省,张掖市,620000,620700,西部,西北侧,57500.0,1356.0,,42214.0,7002.0,,42.99,,42.44,,2.91,3.7,4540.0,5395.0,,,21.043,33.391,,,,,,,1453.0,,303.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
1991,甘肃省,张掖市,620000,620700,西部,西北侧,66000.0,1540.0,,46157.0,8134.0,,43.31,,42.87,,3.05,4.76,5366.0,5406.0,,,21.97,34.091,,,,,,,1465.0,,321.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
1992,甘肃省,张掖市,620000,620700,西部,西北侧,73526.0,1943.0,,44967.0,9927.0,,43.66,,47.71,,3.45,5.0,5554.0,5622.0,1175.0,,23.012,34.561,,,,,,,1542.0,,404.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
1993,甘肃省,张掖市,620000,620700,西部,西北侧,85566.0,2346.0,,40040.0,20595.0,,43.84,,52.55,,3.86,5.25,7250.0,6471.0,1399.0,,24.054,35.031,,,,,,,1620.0,,488.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
1994,甘肃省,张掖市,620000,620700,西部,西北侧,99843.0,2749.0,,46921.0,20299.0,,44.27,,57.39,25.0,4.26,5.49,10608.0,13976.0,3360.0,,25.096,35.501,,,,,,,1794.0,,571.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
1995,甘肃省,张掖市,620000,620700,西部,西北侧,140846.0,3152.0,11.9,58291.0,19770.0,5999.0,44.92,,62.23,28.0,4.72,8.24,13967.0,21481.0,5321.0,,22.8,33.7,,,,,,,2259.0,,654.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
1996,甘肃省,张掖市,620000,620700,西部,西北侧,171770.0,3555.0,12.4,58647.0,19862.0,7435.0,45.44,,67.06,26.0,3.96,7.82,17325.0,28986.0,7282.0,,25.7,34.1,,,,,,,1734.0,,737.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
1997,甘肃省,张掖市,620000,620700,西部,西北侧,197446.0,3958.0,12.9,62028.0,69956.0,10448.0,59.02,,71.9,23.0,3.69,7.41,20683.0,36490.0,9243.0,,25.77,34.41,,,,,,,2671.0,,821.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
1998,甘肃省,张掖市,620000,620700,西部,西北侧,224000.0,4361.0,13.4,69734.0,120051.0,13462.0,72.61,,76.74,20.0,3.42,7.0,24042.0,43995.0,11204.0,,27.3,35.0,,,,,,,3608.0,,904.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
1999,甘肃省,张掖市,620000,620700,西部,西北侧,238092.0,4764.0,12.5,67467.0,170146.0,16476.0,86.2,,81.58,17.0,3.16,6.59,27400.0,51500.0,13166.0,,28.298,34.352,,,,,,,4546.0,,987.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2000,甘肃省,张掖市,620000,620700,西部,西北侧,410928.0,5167.0,11.6,154000.0,220240.0,19489.0,99.78,,86.42,14.0,2.89,6.18,29300.0,64800.0,15127.0,,29.295,33.705,,,,,,,5483.0,,1070.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2001,甘肃省,张掖市,620000,620700,西部,西北侧,583764.0,5570.0,10.7,94011.0,270334.0,22502.0,113.36,,91.26,12.0,2.62,5.77,39200.0,103200.0,17088.0,,30.292,33.058,,,,,,,6420.0,,1154.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2002,甘肃省,张掖市,620000,620700,西部,西北侧,756600.0,5973.0,9.8,195236.0,320429.0,25516.0,126.95,,96.1,9.0,2.35,5.36,31400.0,107000.0,19049.0,,31.29,32.41,211.0,,12.0,,,,7357.0,,1237.0,5.0,6645.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2003,甘肃省,张掖市,620000,620700,西部,西北侧,837640.0,6589.0,10.2,215158.0,420760.0,20568.0,126.81,,100.94,9.0,2.12,5.53,37639.0,114066.0,21010.0,484.0,33.08,32.05,222.0,,248.0,,793500.0,582600.0,9146.0,,1289.0,11.0,18982.0,6855.0,848.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2004,甘肃省,张掖市,620000,620700,西部,西北侧,993456.0,7784.0,12.02,241181.0,520194.0,23109.0,126.46,,105.78,9.0,2.39,5.56,32727.0,125530.0,23412.0,524.0,35.15,29.36,200.0,,64.0,,913800.0,648400.0,8253.0,,1405.0,16.0,20600.0,6904.0,877.0,18.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2005,甘肃省,张掖市,620000,620700,西部,西北侧,1107881.0,8651.0,11.2,309308.0,604396.0,27609.0,127.08,,110.61,9.0,2.43,5.79,32563.0,151161.0,28251.0,570.0,33.04,34.14,121.0,15503.0,209.0,,1060952.0,689204.0,10324.0,,1556.0,22.0,28000.0,9825.0,960.0,35.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2006,甘肃省,张掖市,620000,620700,西部,西北侧,1267042.0,9967.0,12.02,348985.0,666338.0,35607.0,127.15,,115.45,9.0,2.41,5.77,39334.0,201617.0,36488.0,762.0,35.38,34.55,121.0,19379.0,355.0,,1210302.0,716518.0,11008.0,,1684.0,27.0,31000.0,11790.0,1091.0,35.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2007,甘肃省,张掖市,620000,620700,西部,西北侧,1466371.0,11514.0,11.5,396080.0,706791.0,46867.0,128.72,,120.29,9.0,2.42,5.84,47425.0,269554.0,49091.0,2746.0,36.97,32.91,143.0,32789.0,500.0,,1311200.0,826200.0,16211.0,,1820.0,33.0,32600.0,13714.0,970.0,81.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2008,甘肃省,张掖市,620000,620700,西部,西北侧,1698559.0,13285.0,11.3,475189.0,785114.0,48444.0,129.56,,125.13,9.0,2.41,5.88,55728.0,375303.0,79378.0,3145.0,38.28,32.73,160.0,45190.0,373.0,,1605100.0,883100.0,16154.0,,1951.0,50.0,35975.0,13454.0,1058.0,77.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2009,甘肃省,张掖市,620000,620700,西部,西北侧,1920761.0,14949.0,11.5,572465.0,951653.0,49021.0,130.37,,129.97,10.0,2.62,6.08,63169.0,531209.0,79304.0,4291.0,37.75,34.29,160.0,34769.0,245.0,,2143600.0,1133653.0,16585.0,127.0,2162.0,51.0,49300.0,10102.0,769.0,81.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2010,甘肃省,张掖市,620000,620700,西部,西北侧,2127010.0,17101.0,11.5,676823.0,1264931.0,80750.0,130.83,,130.6,10.0,2.78,6.34,75843.0,589433.0,87894.0,3289.0,35.45,35.25,172.0,82060.0,118.0,,2630387.0,1323383.0,17192.0,131.0,2347.0,99.0,77061.0,21084.0,987.0,50.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2011,甘肃省,张掖市,620000,620700,西部,西北侧,2568376.0,21357.0,13.2,802774.0,1452986.0,153865.0,130.9,,130.9,11.0,3.08,6.94,102670.0,748245.0,108085.0,4582.0,37.38,34.76,122.0,105404.0,800.0,,3195977.0,1652250.0,17818.0,136.0,2647.0,112.0,87300.0,31920.0,2257.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2012,甘肃省,张掖市,620000,620700,西部,西北侧,2919280.0,24204.0,12.2,945149.0,2095929.0,310927.0,130.8,,130.9,11.0,3.05,7.26,126623.0,853561.0,149867.0,4874.0,35.52,36.44,158.0,94797.0,1483.0,,3730576.0,2202279.0,19646.0,150.0,3105.0,119.0,120000.0,30398.0,2035.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2013,甘肃省,张掖市,620000,620700,西部,西北侧,3359718.0,25647.0,15.09,1060517.0,2269966.0,454508.0,131.3,,131.1,14.0,4.54,7.94,167223.0,964116.0,160653.0,6182.0,35.12,38.93,174.0,89670.0,2165.0,,4364534.0,2939004.0,20390.0,347.0,4170.0,115.0,140000.0,28910.0,2035.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2014,甘肃省,张掖市,620000,620700,西部,西北侧,3617771.0,29852.0,8.1,1355538.0,2756915.0,465697.0,129.7,,130.5,14.0,4.22,8.14,221355.0,1078852.0,174520.0,7382.0,33.04,42.37,203.0,49529.0,70.0,,5005079.0,3907206.0,20139.0,155.0,4905.0,119.0,160000.0,29713.0,2218.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2015,甘肃省,张掖市,620000,620700,西部,西北侧,3735300.0,30704.0,7.5,1476181.0,3128052.0,535330.0,130.07,,129.88,13.0,3.83,8.19,241363.0,1234755.0,197495.0,5302.0,29.41,45.16,211.0,31200.0,800.0,,5639377.0,4855300.0,19808.0,152.0,4700.0,145.0,300000.0,25297.0,1918.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2016,甘肃省,张掖市,620000,620700,西部,西北侧,3999436.0,32729.0,8.0,1609038.0,3497188.0,518178.0,131.0,,131.0,13.0,3.78,8.25,270966.0,1454936.0,227292.0,8512.0,27.54,46.86,226.0,50320.0,547.0,,5745568.0,5557829.0,19638.0,,1819.0,115.0,270000.0,11034.0,904.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2017,甘肃省,张掖市,620000,620700,西部,西北侧,3769624.0,30729.0,6.9,1730520.0,,520776.0,131.0,,131.0,11.0,2.94,8.17,263250.0,1645001.0,234646.0,6798.0,24.905,51.365,224.0,51551.0,293.0,,6144485.0,6091747.0,19233.0,,1533.0,120.0,380000.0,6407.0,415.0,,29.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2018,甘肃省,张掖市,620000,620700,西部,西北侧,4077067.0,33105.0,5.81,1760465.0,,582419.0,131.0,,131.0,10.0,2.5,7.57,278425.0,1610043.0,230195.0,7319.0,22.27,55.87,204.0,59269.0,40.0,18568.0,6706402.0,6320404.0,18947.0,,1587.0,153.0,480000.0,5438.0,442.0,,40.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2019,甘肃省,张掖市,620000,620700,西部,西北侧,4490000.0,36314.0,6.5,2069327.0,,564845.0,131.0,,131.0,11.0,2.27,8.06,269221.0,1536599.0,247301.0,8773.0,19.51,54.84,182.0,69481.0,293.0,21533.0,7532196.0,6450495.0,18652.0,,1336.0,123.0,820000.0,5400.0,442.0,,35.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2020,甘肃省,张掖市,620000,620700,西部,西北侧,4670000.0,41177.0,3.6,2010559.0,,,131.0,,,11.0,,,269519.0,1795833.0,265827.0,12036.0,18.63,53.84,184.0,122241.0,,24498.0,8397420.0,6714475.0,19605.0,,1207.0,130.0,710000.0,1319.0,,,31.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2021,甘肃省,张掖市,620000,620700,西部,西北侧,5260000.0,46726.0,7.0,2285769.0,,,131.0,55.0,,11.0,,,282595.0,1571062.0,269023.0,11602.0,19.58,51.33,187.0,112744.0,,36800.0,9152225.0,7109840.0,21026.0,,67.0,137.0,600000.0,1460.0,,,25.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2022,甘肃省,张掖市,620000,620700,西部,西北侧,5820000.0,51861.0,6.1,2453306.0,,,130.0,55.0,,12.0,,,312913.0,1947515.0,276614.0,21692.0,20.45,50.26,207.0,160770.0,,38452.0,10499777.0,7513970.0,23650.0,,731.0,147.0,,2592.0,,,26.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
2023,甘肃省,张掖市,620000,620700,西部,西北侧,6080000.0,54660.0,5.5,2709346.0,,,,,,,,,349019.0,1967762.0,287219.0,30255.0,19.66,51.0,,93341.0,,43236.0,11659029.0,8653248.0,25617.0,,,91.0,,2669.0,,,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2014
1990,甘肃省,平凉市,620000,620800,西部,西北侧,31100.0,806.0,,21444.0,4227.0,,38.96,,38.62,,4.95,4.1,2568.0,4328.0,,,35.691,29.582,,,,,,,142.0,,833.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,甘肃省,平凉市,620000,620800,西部,西北侧,32200.0,824.0,,21780.0,5627.0,,39.3,,39.1,,4.0,4.6,2695.0,4011.0,,,37.888,31.366,,,,,,,124.0,,981.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,甘肃省,平凉市,620000,620800,西部,西北侧,36998.0,1050.0,,27675.0,6761.0,,39.71,,49.65,,5.21,4.89,3246.0,3832.0,1073.0,,31.554,39.669,,,,,,,74.0,,976.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,甘肃省,平凉市,620000,620800,西部,西北侧,39755.0,1277.0,,32792.0,9458.0,,39.86,,60.2,,6.41,5.19,4826.0,6038.0,927.0,,25.22,47.972,,,,,,,25.0,,971.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,甘肃省,平凉市,620000,620800,西部,西北侧,101295.0,1503.0,,38144.0,8994.0,,40.58,,70.75,26.0,7.62,5.48,9138.0,16098.0,4280.0,,18.885,56.275,,,34.0,,,,195.0,,966.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,甘肃省,平凉市,620000,620800,西部,西北侧,125244.0,1729.0,13.8,36688.0,6705.0,4326.0,41.4,,81.3,20.0,4.89,6.03,13451.0,26159.0,7633.0,,17.2,58.8,,,30.0,,,,247.0,,961.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,甘肃省,平凉市,620000,620800,西部,西北侧,142000.0,1955.0,13.4,45630.0,10388.0,1034.0,42.3,,91.85,22.0,5.61,7.51,17763.0,36219.0,10986.0,,24.5,48.3,,,26.0,,,,185.0,,956.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,甘肃省,平凉市,620000,620800,西部,西北侧,159592.0,2182.0,12.45,66499.0,49734.0,3634.0,72.28,,102.4,20.0,5.35,7.42,22075.0,46279.0,14339.0,,24.31,56.65,,,23.0,,,,195.0,,950.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
