city_id,admin_code_6,city_name_cn,province_code,province_name,prefecture_type,sample_tier,metric_year,period_end,geo_scope,data_status,gdp_current_100m,gdp_real_growth_pct,resident_population_10k,general_public_revenue_100m,general_public_expenditure_100m,gov_fund_revenue_100m,general_debt_limit_100m,general_debt_balance_100m,special_debt_limit_100m,special_debt_balance_100m,statutory_debt_limit_100m,statutory_debt_balance_100m,debt_limit_utilization_pct,statutory_debt_to_gdp_pct,statutory_debt_to_revenue_pct,statutory_debt_to_general_revenue_pct,fiscal_self_sufficiency_pct,fund_revenue_dependence_pct,gov_fund_to_general_revenue_pct,gov_fund_source_status,source_doc_id,source_grade,collection_status,lineage_complete_flag,note
CN-152500,152500,锡林郭勒盟,15,内蒙古自治区,盟,extended,2019,2019-12-31,prefecture_whole,official_debt,798.59,3.40,109.85,79.41,279.34,17.12,384.52,357.54,59.99,59.99,444.51,417.53,93.93,52.28,525.79,525.79,28.43,17.74,21.56,城市财政局官方预算执行报告（全市口径）,SRC-OFFICIAL-DEBT-INNER-MONGOLIA-XILINGOL-2019;SRC-B2-GOTOHUI-BALANCE-1130109;SRC-B2-GOTOHUI-GDP-1130304;SRC-B2-GOTOHUI-GROWTH-161515;SRC-B2-GOTOHUI-POPULATION-9176;SRC-B2-GOTOHUI-REVENUE-1129918;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gdp_current_100m,gdp_real_growth_pct,resident_population_10k,general_public_revenue_100m,general_public_expenditure_100m,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-152900,152900,阿拉善盟,15,内蒙古自治区,盟,extended,2019,2019-12-31,prefecture_whole,official_debt,295.31,5.89,25.98,28.75,112.10,4.96,149.72,144.18,65.16,64.36,214.88,208.54,97.05,70.62,725.36,725.36,25.65,14.71,17.25,城市财政局官方预算执行报告（全市口径）,SRC-OFFICIAL-DEBT-INNER-MONGOLIA-ALXA-2019;SRC-B2-GOTOHUI-BALANCE-1118709;SRC-B2-GOTOHUI-EXPENDITURE-1118783;SRC-B2-GOTOHUI-GDP-1118476;SRC-B2-GOTOHUI-GROWTH-161516;SRC-B2-GOTOHUI-POPULATION-9365;SRC-B2-GOTOHUI-REVENUE-1118782;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gdp_current_100m,gdp_real_growth_pct,resident_population_10k,general_public_revenue_100m,general_public_expenditure_100m,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-210100,210100,沈阳市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,6470.00,4.15,751.00,730.29,1047.65,497.87,1033.19,948.65,984.92,797.06,2018.11,1745.70,86.50,26.98,239.04,239.04,69.71,40.54,68.17,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-EXPENDITURE-275142;SRC-B2-GOTOHUI-GDP-258754;SRC-B2-GOTOHUI-GROWTH-145385;SRC-B2-GOTOHUI-POPULATION-258902;SRC-B2-GOTOHUI-REVENUE-275141;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-210200,210200,大连市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,7002.00,6.50,597.00,692.84,1016.28,352.41,1421.32,1340.23,745.82,636.71,2167.14,1976.94,91.22,28.23,285.34,285.34,68.17,33.72,50.86,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-BALANCE-1060577;SRC-B2-GOTOHUI-EXPENDITURE-282186;SRC-B2-GOTOHUI-GDP-282158;SRC-B2-GOTOHUI-GROWTH-145386;SRC-B2-GOTOHUI-REVENUE-282185;SRC-A1-CELMA-CITY-ANNUAL-2102;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-210300,210300,鞍山市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,1745.00,6.14,341.00,153.27,326.98,33.05,469.57,456.93,345.44,325.42,815.01,782.35,95.99,44.83,510.44,510.44,46.87,17.74,21.56,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-EXPENDITURE-281315;SRC-B2-GOTOHUI-GDP-1057836;SRC-B2-GOTOHUI-GROWTH-145387;SRC-B2-GOTOHUI-REVENUE-281314;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-210400,210400,抚顺市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,847.00,-3.60,208.00,75.21,208.14,16.38,356.87,334.97,53.85,45.78,410.72,380.75,92.70,44.95,506.25,506.25,36.13,17.88,21.78,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-BALANCE-2985089;SRC-B2-GOTOHUI-EXPENDITURE-1052949;SRC-B2-GOTOHUI-GDP-1053225;SRC-B2-GOTOHUI-GROWTH-145388;SRC-B2-GOTOHUI-REVENUE-1052948;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-210500,210500,本溪市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,781.00,3.50,145.00,67.56,164.82,13.96,211.41,205.71,86.85,78.63,298.26,284.34,95.33,36.41,420.87,420.87,40.99,17.12,20.66,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-BALANCE-1052354;SRC-B2-GOTOHUI-EXPENDITURE-1052225;SRC-B2-GOTOHUI-GDP-1052514;SRC-B2-GOTOHUI-GROWTH-145389;SRC-B2-GOTOHUI-REVENUE-1052224;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-210600,210600,丹东市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,768.00,2.00,234.00,75.13,223.35,31.03,280.92,271.14,35.08,32.48,316.00,303.62,96.08,39.53,404.13,404.13,33.64,29.23,41.30,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-EXPENDITURE-1051553;SRC-B2-GOTOHUI-FUND-1051234;SRC-B2-GOTOHUI-GDP-1051730;SRC-B2-GOTOHUI-GROWTH-145390;SRC-B2-GOTOHUI-REVENUE-1051552;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-210700,210700,锦州市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,reported,1073.00,2.49,302.50,102.03,360.99,34.27,400.21,341.61,64.90,36.73,465.11,378.35,81.35,35.26,370.82,370.82,28.26,25.14,33.59,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-BALANCE-1051092;SRC-B2-GOTOHUI-EXPENDITURE-1051001;SRC-B2-GOTOHUI-GDP-1051173;SRC-B2-GOTOHUI-GROWTH-145391;SRC-B2-GOTOHUI-POPULATION-1051220;SRC-B2-GOTOHUI-REVENUE-1051000;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2019年锦州市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-210800,210800,营口市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,1328.00,7.00,231.00,133.11,254.49,42.69,746.72,714.55,119.50,117.13,866.22,831.68,96.01,62.63,624.81,624.81,52.30,24.28,32.07,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-BALANCE-1050569;SRC-B2-GOTOHUI-EXPENDITURE-1050492;SRC-B2-GOTOHUI-FUND-1050190;SRC-B2-GOTOHUI-GDP-1050647;SRC-B2-GOTOHUI-GROWTH-145392;SRC-B2-GOTOHUI-REVENUE-1050490;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-210900,210900,阜新市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,488.00,7.30,184.00,42.66,178.17,6.81,126.12,119.24,34.76,31.41,160.88,150.65,93.64,30.87,353.14,353.14,23.94,13.77,15.96,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-EXPENDITURE-1049969;SRC-B2-GOTOHUI-GDP-1050134;SRC-B2-GOTOHUI-GROWTH-145393;SRC-B2-GOTOHUI-REVENUE-1049968;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-211000,211000,辽阳市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,reported,831.00,2.50,182.20,95.31,185.47,16.05,257.18,252.93,36.70,34.14,293.88,287.07,97.68,34.55,301.20,301.20,51.39,14.41,16.84,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-EXPENDITURE-1048822;SRC-B2-GOTOHUI-GDP-1049003;SRC-B2-GOTOHUI-GROWTH-145394;SRC-B2-GOTOHUI-POPULATION-1049033;SRC-B2-GOTOHUI-REVENUE-1048824;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2019年辽阳市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-211100,211100,盘锦市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,1281.00,9.00,130.00,147.96,232.92,80.16,601.50,580.51,85.71,75.65,687.21,656.16,95.48,51.22,443.47,443.47,63.52,35.14,54.18,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-GDP-1047874;SRC-B2-GOTOHUI-GROWTH-145395;SRC-B2-GOTOHUI-REVENUE-1047582;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-211200,211200,铁岭市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,640.00,2.90,290.00,49.94,227.26,15.53,164.77,157.59,118.25,116.83,283.02,274.42,96.96,42.88,549.50,549.50,21.97,23.72,31.10,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-BALANCE-2995945;SRC-B2-GOTOHUI-EXPENDITURE-1049423;SRC-B2-GOTOHUI-GDP-1049641;SRC-B2-GOTOHUI-GROWTH-145396;SRC-B2-GOTOHUI-REVENUE-1049422;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-211300,211300,朝阳市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,843.00,5.30,335.00,74.66,300.56,17.44,146.45,126.96,77.14,62.86,223.59,189.82,84.90,22.52,254.25,254.25,24.84,18.94,23.36,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-BALANCE-1046560;SRC-B2-GOTOHUI-EXPENDITURE-1046440;SRC-B2-GOTOHUI-GDP-1046743;SRC-B2-GOTOHUI-GROWTH-145397;SRC-B2-GOTOHUI-REVENUE-1046438;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-211400,211400,葫芦岛市,21,辽宁省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,807.00,5.30,276.00,84.29,248.38,46.26,357.74,333.90,40.66,39.67,398.40,373.57,93.77,46.29,443.20,443.20,33.94,35.43,54.88,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-OFFICIAL-DEBT-LIAONING-2019-XLS;SRC-B2-GOTOHUI-BALANCE-1045421;SRC-B2-GOTOHUI-EXPENDITURE-1045334;SRC-B2-GOTOHUI-GDP-1045504;SRC-B2-GOTOHUI-GROWTH-145398;SRC-B2-GOTOHUI-REVENUE-1045332;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-220100,220100,长春市,22,吉林省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,5904.00,3.00,753.80,420.02,896.02,433.95,691.26,621.65,774.93,662.13,1466.19,1283.78,87.56,21.74,305.65,305.65,46.88,50.82,103.32,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-PROVINCE-DEBT-JILIN-2019;SRC-B2-GOTOHUI-BALANCE-1029254;SRC-B2-GOTOHUI-EXPENDITURE-303381;SRC-B2-GOTOHUI-GDP-303304;SRC-B2-GOTOHUI-GROWTH-145399;SRC-B2-GOTOHUI-REVENUE-303380;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-220200,220200,吉林市,22,吉林省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,1417.00,1.50,413.00,97.89,420.60,,205.96,188.77,125.14,116.78,331.10,305.55,92.28,21.56,312.14,312.14,23.27,,,未采集,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-PROVINCE-DEBT-JILIN-2019;SRC-B2-GOTOHUI-BALANCE-1037962;SRC-B2-GOTOHUI-GDP-305183;SRC-B2-GOTOHUI-GROWTH-145400;SRC-B2-GOTOHUI-REVENUE-305464;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-220300,220300,四平市,22,吉林省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,796.00,4.47,319.00,50.76,325.02,,90.29,68.43,23.99,23.72,114.28,92.15,80.64,11.58,181.54,181.54,15.62,,,未采集,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-PROVINCE-DEBT-JILIN-2019;SRC-B2-GOTOHUI-BALANCE-1042554;SRC-B2-GOTOHUI-EXPENDITURE-1042439;SRC-B2-GOTOHUI-GDP-1042692;SRC-B2-GOTOHUI-GROWTH-145401;SRC-B2-GOTOHUI-REVENUE-1042438;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。
CN-220400,220400,辽源市,22,吉林省,地级市,core,2019,2019-12-31,prefecture_whole,reported,410.00,2.00,101.79,17.46,133.10,8.78,63.77,58.42,48.61,44.89,112.38,103.31,91.93,25.20,591.70,591.70,13.12,33.46,50.29,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-PROVINCE-DEBT-JILIN-2019;SRC-B2-GOTOHUI-BALANCE-1041864;SRC-B2-GOTOHUI-EXPENDITURE-1041789;SRC-B2-GOTOHUI-GDP-1041877;SRC-B2-GOTOHUI-GROWTH-145402;SRC-B2-GOTOHUI-POPULATION-1041928;SRC-B2-GOTOHUI-REVENUE-1041787;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2019年辽源市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-220500,220500,通化市,22,吉林省,地级市,core,2019,2019-12-31,prefecture_whole,official_debt,726.00,4.30,215.00,53.30,267.30,38.37,72.99,72.78,44.31,43.03,117.30,115.81,98.73,15.95,217.28,217.28,19.94,41.86,71.99,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2020;SRC-PROVINCE-DEBT-JILIN-2019;SRC-B2-GOTOHUI-BALANCE-1031409;SRC-B2-GOTOHUI-EXPENDITURE-1031290;SRC-B2-GOTOHUI-GDP-1031464;SRC-B2-GOTOHUI-GROWTH-145403;SRC-B2-GOTOHUI-REVENUE-1031292;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,true,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2019年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
