city_id,admin_code_6,city_code_12,city_name_cn,province_code,province_name,prefecture_type,sample_tier,metric_year,roster_year,roster_source_year,valid_from,valid_to,roster_version_status,source_doc_id,source_locator,system_valid_from,system_valid_to,note
CN-522600,522600,522600000000,黔东南苗族侗族自治州,52,贵州省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=522600000000, parent=520000000000",2026-08-01T00:00:00+08:00,,
CN-522700,522700,522700000000,黔南布依族苗族自治州,52,贵州省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=522700000000, parent=520000000000",2026-08-01T00:00:00+08:00,,
CN-530100,530100,530100000000,昆明市,53,云南省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=530100000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-530300,530300,530300000000,曲靖市,53,云南省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=530300000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-530400,530400,530400000000,玉溪市,53,云南省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=530400000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-530500,530500,530500000000,保山市,53,云南省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=530500000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-530600,530600,530600000000,昭通市,53,云南省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=530600000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-530700,530700,530700000000,丽江市,53,云南省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=530700000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-530800,530800,530800000000,普洱市,53,云南省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=530800000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-530900,530900,530900000000,临沧市,53,云南省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=530900000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-532300,532300,532300000000,楚雄彝族自治州,53,云南省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=532300000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-532500,532500,532500000000,红河哈尼族彝族自治州,53,云南省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=532500000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-532600,532600,532600000000,文山壮族苗族自治州,53,云南省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=532600000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-532800,532800,532800000000,西双版纳傣族自治州,53,云南省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=532800000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-532900,532900,532900000000,大理白族自治州,53,云南省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=532900000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-533100,533100,533100000000,德宏傣族景颇族自治州,53,云南省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=533100000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-533300,533300,533300000000,怒江傈僳族自治州,53,云南省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=533300000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-533400,533400,533400000000,迪庆藏族自治州,53,云南省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=533400000000, parent=530000000000",2026-08-01T00:00:00+08:00,,
CN-540100,540100,540100000000,拉萨市,54,西藏自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=540100000000, parent=540000000000",2026-08-01T00:00:00+08:00,,
CN-540200,540200,540200000000,日喀则市,54,西藏自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=540200000000, parent=540000000000",2026-08-01T00:00:00+08:00,,
CN-540300,540300,540300000000,昌都市,54,西藏自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=540300000000, parent=540000000000",2026-08-01T00:00:00+08:00,,
CN-540400,540400,540400000000,林芝市,54,西藏自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=540400000000, parent=540000000000",2026-08-01T00:00:00+08:00,,
CN-540500,540500,540500000000,山南市,54,西藏自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=540500000000, parent=540000000000",2026-08-01T00:00:00+08:00,,
CN-540600,540600,540600000000,那曲市,54,西藏自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=540600000000, parent=540000000000",2026-08-01T00:00:00+08:00,,
CN-542500,542500,542500000000,阿里地区,54,西藏自治区,地区,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=542500000000, parent=540000000000",2026-08-01T00:00:00+08:00,,
CN-610100,610100,610100000000,西安市,61,陕西省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=610100000000, parent=610000000000",2026-08-01T00:00:00+08:00,,
CN-610200,610200,610200000000,铜川市,61,陕西省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=610200000000, parent=610000000000",2026-08-01T00:00:00+08:00,,
CN-610300,610300,610300000000,宝鸡市,61,陕西省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=610300000000, parent=610000000000",2026-08-01T00:00:00+08:00,,
CN-610400,610400,610400000000,咸阳市,61,陕西省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=610400000000, parent=610000000000",2026-08-01T00:00:00+08:00,,
CN-610500,610500,610500000000,渭南市,61,陕西省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=610500000000, parent=610000000000",2026-08-01T00:00:00+08:00,,
CN-610600,610600,610600000000,延安市,61,陕西省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=610600000000, parent=610000000000",2026-08-01T00:00:00+08:00,,
CN-610700,610700,610700000000,汉中市,61,陕西省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=610700000000, parent=610000000000",2026-08-01T00:00:00+08:00,,
CN-610800,610800,610800000000,榆林市,61,陕西省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=610800000000, parent=610000000000",2026-08-01T00:00:00+08:00,,
CN-610900,610900,610900000000,安康市,61,陕西省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=610900000000, parent=610000000000",2026-08-01T00:00:00+08:00,,
CN-611000,611000,611000000000,商洛市,61,陕西省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=611000000000, parent=610000000000",2026-08-01T00:00:00+08:00,,
CN-620100,620100,620100000000,兰州市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=620100000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-620200,620200,620200000000,嘉峪关市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=620200000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-620300,620300,620300000000,金昌市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=620300000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-620400,620400,620400000000,白银市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=620400000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-620500,620500,620500000000,天水市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=620500000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-620600,620600,620600000000,武威市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=620600000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-620700,620700,620700000000,张掖市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=620700000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-620800,620800,620800000000,平凉市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=620800000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-620900,620900,620900000000,酒泉市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=620900000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-621000,621000,621000000000,庆阳市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=621000000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-621100,621100,621100000000,定西市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=621100000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-621200,621200,621200000000,陇南市,62,甘肃省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=621200000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-622900,622900,622900000000,临夏回族自治州,62,甘肃省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=622900000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-623000,623000,623000000000,甘南藏族自治州,62,甘肃省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=623000000000, parent=620000000000",2026-08-01T00:00:00+08:00,,
CN-630100,630100,630100000000,西宁市,63,青海省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=630100000000, parent=630000000000",2026-08-01T00:00:00+08:00,,
CN-630200,630200,630200000000,海东市,63,青海省,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=630200000000, parent=630000000000",2026-08-01T00:00:00+08:00,,
CN-632200,632200,632200000000,海北藏族自治州,63,青海省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=632200000000, parent=630000000000",2026-08-01T00:00:00+08:00,,
CN-632300,632300,632300000000,黄南藏族自治州,63,青海省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=632300000000, parent=630000000000",2026-08-01T00:00:00+08:00,,
CN-632500,632500,632500000000,海南藏族自治州,63,青海省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=632500000000, parent=630000000000",2026-08-01T00:00:00+08:00,,
CN-632600,632600,632600000000,果洛藏族自治州,63,青海省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=632600000000, parent=630000000000",2026-08-01T00:00:00+08:00,,
CN-632700,632700,632700000000,玉树藏族自治州,63,青海省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=632700000000, parent=630000000000",2026-08-01T00:00:00+08:00,,
CN-632800,632800,632800000000,海西蒙古族藏族自治州,63,青海省,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=632800000000, parent=630000000000",2026-08-01T00:00:00+08:00,,
CN-640100,640100,640100000000,银川市,64,宁夏回族自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=640100000000, parent=640000000000",2026-08-01T00:00:00+08:00,,
CN-640200,640200,640200000000,石嘴山市,64,宁夏回族自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=640200000000, parent=640000000000",2026-08-01T00:00:00+08:00,,
CN-640300,640300,640300000000,吴忠市,64,宁夏回族自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=640300000000, parent=640000000000",2026-08-01T00:00:00+08:00,,
CN-640400,640400,640400000000,固原市,64,宁夏回族自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=640400000000, parent=640000000000",2026-08-01T00:00:00+08:00,,
CN-640500,640500,640500000000,中卫市,64,宁夏回族自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=640500000000, parent=640000000000",2026-08-01T00:00:00+08:00,,
CN-650100,650100,650100000000,乌鲁木齐市,65,新疆维吾尔自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=650100000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-650200,650200,650200000000,克拉玛依市,65,新疆维吾尔自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=650200000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-650400,650400,650400000000,吐鲁番市,65,新疆维吾尔自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=650400000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-650500,650500,650500000000,哈密市,65,新疆维吾尔自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=650500000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-652300,652300,652300000000,昌吉回族自治州,65,新疆维吾尔自治区,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=652300000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-652700,652700,652700000000,博尔塔拉蒙古自治州,65,新疆维吾尔自治区,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=652700000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-652800,652800,652800000000,巴音郭楞蒙古自治州,65,新疆维吾尔自治区,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=652800000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-652900,652900,652900000000,阿克苏地区,65,新疆维吾尔自治区,地区,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=652900000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-653000,653000,653000000000,克孜勒苏柯尔克孜自治州,65,新疆维吾尔自治区,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=653000000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-653100,653100,653100000000,喀什地区,65,新疆维吾尔自治区,地区,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=653100000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-653200,653200,653200000000,和田地区,65,新疆维吾尔自治区,地区,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=653200000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-654000,654000,654000000000,伊犁哈萨克自治州,65,新疆维吾尔自治区,自治州,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=654000000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-654200,654200,654200000000,塔城地区,65,新疆维吾尔自治区,地区,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=654200000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-654300,654300,654300000000,阿勒泰地区,65,新疆维吾尔自治区,地区,extended,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=654300000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-659000,659000,659000000000,自治区直辖县级行政区划,65,新疆维吾尔自治区,地级市,core,2021,2021,2021,2021-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2021,"level=2, code=659000000000, parent=650000000000",2026-08-01T00:00:00+08:00,,
CN-110000,110000,110000000000,北京市,11,北京市,直辖市,separate,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=110100000000, parent=110000000000",2026-08-01T00:00:00+08:00,,
CN-120000,120000,120000000000,天津市,12,天津市,直辖市,separate,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=120100000000, parent=120000000000",2026-08-01T00:00:00+08:00,,
CN-130100,130100,130100000000,石家庄市,13,河北省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=130100000000, parent=130000000000",2026-08-01T00:00:00+08:00,,
CN-130200,130200,130200000000,唐山市,13,河北省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=130200000000, parent=130000000000",2026-08-01T00:00:00+08:00,,
CN-130300,130300,130300000000,秦皇岛市,13,河北省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=130300000000, parent=130000000000",2026-08-01T00:00:00+08:00,,
CN-130400,130400,130400000000,邯郸市,13,河北省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=130400000000, parent=130000000000",2026-08-01T00:00:00+08:00,,
CN-130500,130500,130500000000,邢台市,13,河北省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=130500000000, parent=130000000000",2026-08-01T00:00:00+08:00,,
CN-130600,130600,130600000000,保定市,13,河北省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=130600000000, parent=130000000000",2026-08-01T00:00:00+08:00,,
CN-130700,130700,130700000000,张家口市,13,河北省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=130700000000, parent=130000000000",2026-08-01T00:00:00+08:00,,
CN-130800,130800,130800000000,承德市,13,河北省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=130800000000, parent=130000000000",2026-08-01T00:00:00+08:00,,
CN-130900,130900,130900000000,沧州市,13,河北省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=130900000000, parent=130000000000",2026-08-01T00:00:00+08:00,,
CN-131000,131000,131000000000,廊坊市,13,河北省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=131000000000, parent=130000000000",2026-08-01T00:00:00+08:00,,
CN-131100,131100,131100000000,衡水市,13,河北省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=131100000000, parent=130000000000",2026-08-01T00:00:00+08:00,,
CN-140100,140100,140100000000,太原市,14,山西省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=140100000000, parent=140000000000",2026-08-01T00:00:00+08:00,,
CN-140200,140200,140200000000,大同市,14,山西省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=140200000000, parent=140000000000",2026-08-01T00:00:00+08:00,,
CN-140300,140300,140300000000,阳泉市,14,山西省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=140300000000, parent=140000000000",2026-08-01T00:00:00+08:00,,
CN-140400,140400,140400000000,长治市,14,山西省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=140400000000, parent=140000000000",2026-08-01T00:00:00+08:00,,
CN-140500,140500,140500000000,晋城市,14,山西省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=140500000000, parent=140000000000",2026-08-01T00:00:00+08:00,,
CN-140600,140600,140600000000,朔州市,14,山西省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=140600000000, parent=140000000000",2026-08-01T00:00:00+08:00,,
CN-140700,140700,140700000000,晋中市,14,山西省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=140700000000, parent=140000000000",2026-08-01T00:00:00+08:00,,
CN-140800,140800,140800000000,运城市,14,山西省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=140800000000, parent=140000000000",2026-08-01T00:00:00+08:00,,
CN-140900,140900,140900000000,忻州市,14,山西省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=140900000000, parent=140000000000",2026-08-01T00:00:00+08:00,,
CN-141000,141000,141000000000,临汾市,14,山西省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=141000000000, parent=140000000000",2026-08-01T00:00:00+08:00,,
CN-141100,141100,141100000000,吕梁市,14,山西省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=141100000000, parent=140000000000",2026-08-01T00:00:00+08:00,,
CN-150100,150100,150100000000,呼和浩特市,15,内蒙古自治区,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=150100000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-150200,150200,150200000000,包头市,15,内蒙古自治区,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=150200000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-150300,150300,150300000000,乌海市,15,内蒙古自治区,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=150300000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-150400,150400,150400000000,赤峰市,15,内蒙古自治区,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=150400000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-150500,150500,150500000000,通辽市,15,内蒙古自治区,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=150500000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-150600,150600,150600000000,鄂尔多斯市,15,内蒙古自治区,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=150600000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-150700,150700,150700000000,呼伦贝尔市,15,内蒙古自治区,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=150700000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-150800,150800,150800000000,巴彦淖尔市,15,内蒙古自治区,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=150800000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-150900,150900,150900000000,乌兰察布市,15,内蒙古自治区,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=150900000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-152200,152200,152200000000,兴安盟,15,内蒙古自治区,盟,extended,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=152200000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-152500,152500,152500000000,锡林郭勒盟,15,内蒙古自治区,盟,extended,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=152500000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-152900,152900,152900000000,阿拉善盟,15,内蒙古自治区,盟,extended,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=152900000000, parent=150000000000",2026-08-01T00:00:00+08:00,,
CN-210100,210100,210100000000,沈阳市,21,辽宁省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=210100000000, parent=210000000000",2026-08-01T00:00:00+08:00,,
CN-210200,210200,210200000000,大连市,21,辽宁省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=210200000000, parent=210000000000",2026-08-01T00:00:00+08:00,,
CN-210300,210300,210300000000,鞍山市,21,辽宁省,地级市,core,2022,2022,2022,2022-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2022,"level=2, code=210300000000, parent=210000000000",2026-08-01T00:00:00+08:00,,
