record_id,city_id,metric_year,period_end,geo_scope,general_debt_limit_100m,general_debt_balance_100m,special_debt_limit_100m,special_debt_balance_100m,statutory_debt_limit_100m,statutory_debt_balance_100m,data_status,source_doc_id,source_grade,collection_status,lineage_complete_flag,note
DEBT-CN-430400-2020-PREFECTURE,CN-430400,2020,2020-12-31,prefecture_whole,419.11,388.31,509.38,499.38,928.49,887.69,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430500-2020-PREFECTURE,CN-430500,2020,2020-12-31,prefecture_whole,313.70,313.45,247.69,247.69,561.39,561.15,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430600-2020-PREFECTURE,CN-430600,2020,2020-12-31,prefecture_whole,342.96,342.13,334.24,334.24,677.20,676.36,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430700-2020-PREFECTURE,CN-430700,2020,2020-12-31,prefecture_whole,478.29,477.08,208.83,208.82,687.11,685.90,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430800-2020-PREFECTURE,CN-430800,2020,2020-12-31,prefecture_whole,144.34,143.84,94.31,81.31,238.65,225.15,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430900-2020-PREFECTURE,CN-430900,2020,2020-12-31,prefecture_whole,228.23,227.19,205.72,205.72,433.95,432.91,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431000-2020-PREFECTURE,CN-431000,2020,2020-12-31,prefecture_whole,566.06,546.56,288.42,286.42,854.48,832.98,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431100-2020-PREFECTURE,CN-431100,2020,2020-12-31,prefecture_whole,331.48,322.32,191.18,189.20,522.66,511.52,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431200-2020-PREFECTURE,CN-431200,2020,2020-12-31,prefecture_whole,319.25,318.44,324.83,324.70,644.08,643.14,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431300-2020-PREFECTURE,CN-431300,2020,2020-12-31,prefecture_whole,294.45,281.92,112.83,106.82,407.28,388.74,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-433100-2020-PREFECTURE,CN-433100,2020,2020-12-31,prefecture_whole,254.72,253.66,114.91,114.90,369.63,368.56,official_debt,SRC-PROVINCE-DEBT-HUNAN-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440100-2020-PREFECTURE,CN-440100,2020,2020-12-31,prefecture_whole,1057.10,897.63,2548.98,2229.45,3606.09,3127.08,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440200-2020-PREFECTURE,CN-440200,2020,2020-12-31,prefecture_whole,186.27,157.95,189.25,173.10,375.52,331.05,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440300-2020-PREFECTURE,CN-440300,2020,2020-12-31,prefecture_whole,345.60,68.86,833.90,812.35,1179.50,881.21,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440400-2020-PREFECTURE,CN-440400,2020,2020-12-31,prefecture_whole,360.38,233.65,417.86,401.55,778.24,635.21,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440500-2020-PREFECTURE,CN-440500,2020,2020-12-31,prefecture_whole,112.38,100.69,318.62,316.36,431.00,417.05,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440600-2020-PREFECTURE,CN-440600,2020,2020-12-31,prefecture_whole,619.75,387.31,1242.73,1139.46,1862.47,1526.77,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440700-2020-PREFECTURE,CN-440700,2020,2020-12-31,prefecture_whole,350.13,245.29,285.15,263.24,635.28,508.52,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440800-2020-PREFECTURE,CN-440800,2020,2020-12-31,prefecture_whole,182.88,176.10,369.06,361.40,551.94,537.50,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440900-2020-PREFECTURE,CN-440900,2020,2020-12-31,prefecture_whole,162.38,141.31,252.40,236.61,414.77,377.92,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441200-2020-PREFECTURE,CN-441200,2020,2020-12-31,prefecture_whole,208.00,193.79,359.23,339.44,567.24,533.24,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441300-2020-PREFECTURE,CN-441300,2020,2020-12-31,prefecture_whole,496.31,400.21,338.34,318.17,834.65,718.38,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441400-2020-PREFECTURE,CN-441400,2020,2020-12-31,prefecture_whole,210.76,175.14,236.60,222.69,447.36,397.83,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441500-2020-PREFECTURE,CN-441500,2020,2020-12-31,prefecture_whole,85.88,74.81,225.94,215.44,311.83,290.25,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441600-2020-PREFECTURE,CN-441600,2020,2020-12-31,prefecture_whole,163.53,151.80,181.72,180.50,345.26,332.30,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441700-2020-PREFECTURE,CN-441700,2020,2020-12-31,prefecture_whole,134.08,122.99,135.45,124.28,269.54,247.27,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441800-2020-PREFECTURE,CN-441800,2020,2020-12-31,prefecture_whole,143.19,123.34,330.65,322.76,473.84,446.11,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441900-2020-PREFECTURE,CN-441900,2020,2020-12-31,prefecture_whole,555.06,520.78,358.88,344.49,913.94,865.28,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-442000-2020-PREFECTURE,CN-442000,2020,2020-12-31,prefecture_whole,92.46,80.17,341.45,330.18,433.91,410.35,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-445100-2020-PREFECTURE,CN-445100,2020,2020-12-31,prefecture_whole,125.82,118.38,102.87,98.74,228.69,217.12,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-445200-2020-PREFECTURE,CN-445200,2020,2020-12-31,prefecture_whole,125.47,121.04,192.95,183.10,318.42,304.13,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-445300-2020-PREFECTURE,CN-445300,2020,2020-12-31,prefecture_whole,110.75,95.88,145.39,143.58,256.13,239.46,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2020-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450100-2020-PREFECTURE,CN-450100,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450200-2020-PREFECTURE,CN-450200,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450300-2020-PREFECTURE,CN-450300,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450400-2020-PREFECTURE,CN-450400,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450500-2020-PREFECTURE,CN-450500,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450600-2020-PREFECTURE,CN-450600,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450700-2020-PREFECTURE,CN-450700,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450800-2020-PREFECTURE,CN-450800,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450900-2020-PREFECTURE,CN-450900,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-451000-2020-PREFECTURE,CN-451000,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-451100-2020-PREFECTURE,CN-451100,2020,2020-12-31,prefecture_whole,,113.96,,98.91,,212.86,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGXI-HEZHOU-2020,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-451200-2020-PREFECTURE,CN-451200,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-451300-2020-PREFECTURE,CN-451300,2020,2020-12-31,prefecture_whole,,151.05,,100.76,,251.81,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGXI-LAIBIN-2020,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-451400-2020-PREFECTURE,CN-451400,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-460100-2020-PREFECTURE,CN-460100,2020,2020-12-31,prefecture_whole,425.98,421.07,342.46,341.31,768.44,762.38,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-HAINAN-2020-BUDGET-TABLE,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-460200-2020-PREFECTURE,CN-460200,2020,2020-12-31,prefecture_whole,132.98,132.41,220.71,219.35,353.69,351.76,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-HAINAN-2020-BUDGET-TABLE,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-460300-2020-PREFECTURE,CN-460300,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-460400-2020-PREFECTURE,CN-460400,2020,2020-12-31,prefecture_whole,64.21,64.17,78.82,78.41,143.03,142.58,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-HAINAN-2020-BUDGET-TABLE,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-469000-2020-PREFECTURE,CN-469000,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-500000-2020-PREFECTURE,CN-500000,2020,2020-12-31,prefecture_whole,3086.60,2678.80,4455.80,4120.40,7542.40,6799.20,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-CHONGQING-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510100-2020-PREFECTURE,CN-510100,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510300-2020-PREFECTURE,CN-510300,2020,2020-12-31,prefecture_whole,,,,,,401.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-510300,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510400-2020-PREFECTURE,CN-510400,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510500-2020-PREFECTURE,CN-510500,2020,2020-12-31,prefecture_whole,,,,,,610.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-510500,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510600-2020-PREFECTURE,CN-510600,2020,2020-12-31,prefecture_whole,,,,,,380.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-510600,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510700-2020-PREFECTURE,CN-510700,2020,2020-12-31,prefecture_whole,,,,,,574.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-510700,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510800-2020-PREFECTURE,CN-510800,2020,2020-12-31,prefecture_whole,,,,,,366.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-510800,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510900-2020-PREFECTURE,CN-510900,2020,2020-12-31,prefecture_whole,,,,,,386.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-510900,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511000-2020-PREFECTURE,CN-511000,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511100-2020-PREFECTURE,CN-511100,2020,2020-12-31,prefecture_whole,,,,,,443.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-511100,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511300-2020-PREFECTURE,CN-511300,2020,2020-12-31,prefecture_whole,,,,,,793.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-511300,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511400-2020-PREFECTURE,CN-511400,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511500-2020-PREFECTURE,CN-511500,2020,2020-12-31,prefecture_whole,,,,,,579.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-511500,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511600-2020-PREFECTURE,CN-511600,2020,2020-12-31,prefecture_whole,,,,,,381.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-511600,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511700-2020-PREFECTURE,CN-511700,2020,2020-12-31,prefecture_whole,,,,,,603.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-511700,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511800-2020-PREFECTURE,CN-511800,2020,2020-12-31,prefecture_whole,,,,,,189.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-511800,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511900-2020-PREFECTURE,CN-511900,2020,2020-12-31,prefecture_whole,,,,,,528.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-511900,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-512000-2020-PREFECTURE,CN-512000,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-513200-2020-PREFECTURE,CN-513200,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-513300-2020-PREFECTURE,CN-513300,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-513400-2020-PREFECTURE,CN-513400,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520100-2020-PREFECTURE,CN-520100,2020,2020-12-31,prefecture_whole,401.58,379.34,2037.95,2017.24,2439.52,2396.58,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520200-2020-PREFECTURE,CN-520200,2020,2020-12-31,prefecture_whole,497.24,488.15,168.07,167.96,665.31,656.11,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520300-2020-PREFECTURE,CN-520300,2020,2020-12-31,prefecture_whole,1128.69,1105.47,554.96,549.21,1683.65,1654.67,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520400-2020-PREFECTURE,CN-520400,2020,2020-12-31,prefecture_whole,306.74,299.32,240.31,238.91,547.05,538.22,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520500-2020-PREFECTURE,CN-520500,2020,2020-12-31,prefecture_whole,725.69,708.34,326.75,324.94,1052.44,1033.28,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520600-2020-PREFECTURE,CN-520600,2020,2020-12-31,prefecture_whole,548.56,541.35,229.70,229.49,778.26,770.84,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-522300-2020-PREFECTURE,CN-522300,2020,2020-12-31,prefecture_whole,381.82,377.36,220.33,217.16,602.15,594.52,official_debt,SRC-PROVINCE-DEBT-GUIZHOU-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-522600-2020-PREFECTURE,CN-522600,2020,2020-12-31,prefecture_whole,355.11,344.04,241.71,237.88,596.82,581.92,official_debt,SRC-PROVINCE-DEBT-GUIZHOU-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-522700-2020-PREFECTURE,CN-522700,2020,2020-12-31,prefecture_whole,504.60,494.15,482.42,478.84,987.02,972.99,official_debt,SRC-PROVINCE-DEBT-GUIZHOU-2020,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530100-2020-PREFECTURE,CN-530100,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530300-2020-PREFECTURE,CN-530300,2020,2020-12-31,prefecture_whole,,,,,,508.40,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-530300,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530400-2020-PREFECTURE,CN-530400,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530500-2020-PREFECTURE,CN-530500,2020,2020-12-31,prefecture_whole,,,,,,390.80,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-530500,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530600-2020-PREFECTURE,CN-530600,2020,2020-12-31,prefecture_whole,,,,,,575.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-530600,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530700-2020-PREFECTURE,CN-530700,2020,2020-12-31,prefecture_whole,,,,,,223.65,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-YUNNAN-LIJIANG-2020,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530800-2020-PREFECTURE,CN-530800,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530900-2020-PREFECTURE,CN-530900,2020,2020-12-31,prefecture_whole,,,,,,399.81,official_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-YUNNAN-LINCANG-2020,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-532300-2020-PREFECTURE,CN-532300,2020,2020-12-31,prefecture_whole,,156.40,,172.07,,328.47,official_debt,SRC-OFFICIAL-DEBT-YUNNAN-CHUXIONG-2020,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-532500-2020-PREFECTURE,CN-532500,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-532600-2020-PREFECTURE,CN-532600,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-532800-2020-PREFECTURE,CN-532800,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-532900-2020-PREFECTURE,CN-532900,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-533100-2020-PREFECTURE,CN-533100,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-533300-2020-PREFECTURE,CN-533300,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-533400-2020-PREFECTURE,CN-533400,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540100-2020-PREFECTURE,CN-540100,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540200-2020-PREFECTURE,CN-540200,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540300-2020-PREFECTURE,CN-540300,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540400-2020-PREFECTURE,CN-540400,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540500-2020-PREFECTURE,CN-540500,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540600-2020-PREFECTURE,CN-540600,2020,2020-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-542500-2020-PREFECTURE,CN-542500,2020,2020-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
