calculation_id,target_table,target_record_id,target_field,formula_id,formula_version,input_record_ids,input_fields,output_value,output_unit,calculation_status,calculated_at,note
CAL-CN-370400-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-370400-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-370400-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,67.08,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370400-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-370400-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-370400-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,203.78,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370500-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-370500-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-370500-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,629.06,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370500-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-370500-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-370500-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,615.79,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370500-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-370500-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-370500-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,97.89,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370500-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-370500-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-370500-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,17.89,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370500-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-370500-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-370500-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,235.19,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370500-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-370500-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-370500-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,235.19,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370500-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-370500-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-370500-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,86.95,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370500-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-370500-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-370500-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,33.50,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370500-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-370500-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-370500-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,50.36,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370600-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-370600-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-370600-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,1603.12,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370600-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-370600-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-370600-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,1540.75,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370600-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-370600-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-370600-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,96.11,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370600-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-370600-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-370600-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,17.69,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370600-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-370600-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-370600-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,238.28,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370600-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-370600-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-370600-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,238.28,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370600-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-370600-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-370600-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,80.53,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370600-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-370600-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-370600-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,39.42,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370600-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-370600-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-370600-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,65.08,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370700-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-370700-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-370700-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,1701.18,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370700-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-370700-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-370700-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,1672.43,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370700-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-370700-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-370700-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,98.31,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370700-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-370700-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-370700-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,23.86,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370700-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-370700-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-370700-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,254.59,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370700-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-370700-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-370700-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,254.59,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370700-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-370700-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-370700-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,74.66,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370700-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-370700-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-370700-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,55.66,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370700-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-370700-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-370700-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,125.53,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370800-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-370800-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-370800-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,1382.88,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370800-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-370800-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-370800-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,1345.18,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370800-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-370800-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-370800-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,97.27,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370800-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-370800-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-370800-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,26.53,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370800-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-370800-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-370800-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,305.36,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370800-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-370800-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-370800-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,305.36,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370800-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-370800-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-370800-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,60.58,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370800-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-370800-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-370800-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,55.53,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370800-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-370800-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-370800-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,124.88,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370900-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-370900-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-370900-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,748.27,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370900-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-370900-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-370900-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,723.24,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370900-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-370900-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-370900-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,96.65,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370900-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-370900-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-370900-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,24.13,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370900-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-370900-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-370900-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,313.77,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370900-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-370900-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-370900-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,313.77,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370900-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-370900-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-370900-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,53.83,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370900-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-370900-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-370900-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,48.61,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-370900-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-370900-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-370900-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,94.61,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371000-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-371000-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-371000-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,819.44,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371000-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-371000-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-371000-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,794.73,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371000-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-371000-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-371000-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,96.98,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371000-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-371000-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-371000-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,22.94,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371000-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-371000-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-371000-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,297.79,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371000-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371000-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-371000-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,297.79,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371000-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-371000-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-371000-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,77.74,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371000-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-371000-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-371000-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,60.14,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371000-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371000-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-371000-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,150.85,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371100-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-371100-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-371100-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,489.05,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371100-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-371100-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-371100-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,460.41,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371100-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-371100-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-371100-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,94.14,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371100-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-371100-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-371100-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,20.81,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371100-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-371100-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-371100-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,245.57,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371100-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371100-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-371100-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,245.57,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371100-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-371100-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-371100-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,69.29,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371100-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-371100-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-371100-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,58.09,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371100-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371100-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-371100-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,138.62,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371300-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-371300-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-371300-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,1321.27,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371300-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-371300-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-371300-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,1257.38,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371300-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-371300-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-371300-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,95.16,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
