risk_metric_id,city_id,metric_year,period_end,geo_scope,metric_code,metric_name_cn,metric_value,unit,value_origin,calculation_id,data_status,source_doc_id,source_grade,note
RISK-CN-330300-2023-debt_limit_utilization,CN-330300,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,100.00,%,calculated,CAL-CN-330300-2023-debt_limit_utilization_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330300-2023-fiscal_self_sufficiency,CN-330300,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,52.95,%,calculated,CAL-CN-330300-2023-fiscal_self_sufficiency_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330300-2023-gov_fund_dependence,CN-330300,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330300-2023-tax_share,CN-330300,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330400-2023-statutory_debt_to_gdp,CN-330400,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,28.15,%,calculated,CAL-CN-330400-2023-statutory_debt_to_gdp_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330400-2023-statutory_debt_to_general_revenue,CN-330400,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,314.58,%,calculated,CAL-CN-330400-2023-statutory_debt_to_general_revenue_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330400-2023-debt_limit_utilization,CN-330400,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,99.97,%,calculated,CAL-CN-330400-2023-debt_limit_utilization_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330400-2023-fiscal_self_sufficiency,CN-330400,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,76.42,%,calculated,CAL-CN-330400-2023-fiscal_self_sufficiency_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330400-2023-gov_fund_dependence,CN-330400,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330400-2023-tax_share,CN-330400,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330500-2023-statutory_debt_to_gdp,CN-330500,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,33.96,%,calculated,CAL-CN-330500-2023-statutory_debt_to_gdp_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330500-2023-statutory_debt_to_general_revenue,CN-330500,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,332.20,%,calculated,CAL-CN-330500-2023-statutory_debt_to_general_revenue_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330500-2023-debt_limit_utilization,CN-330500,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,99.99,%,calculated,CAL-CN-330500-2023-debt_limit_utilization_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330500-2023-fiscal_self_sufficiency,CN-330500,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,67.63,%,calculated,CAL-CN-330500-2023-fiscal_self_sufficiency_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330500-2023-gov_fund_dependence,CN-330500,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330500-2023-tax_share,CN-330500,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330600-2023-statutory_debt_to_gdp,CN-330600,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,24.18,%,calculated,CAL-CN-330600-2023-statutory_debt_to_gdp_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330600-2023-statutory_debt_to_general_revenue,CN-330600,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,325.49,%,calculated,CAL-CN-330600-2023-statutory_debt_to_general_revenue_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330600-2023-debt_limit_utilization,CN-330600,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,99.99,%,calculated,CAL-CN-330600-2023-debt_limit_utilization_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330600-2023-fiscal_self_sufficiency,CN-330600,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,74.33,%,calculated,CAL-CN-330600-2023-fiscal_self_sufficiency_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330600-2023-gov_fund_dependence,CN-330600,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330600-2023-tax_share,CN-330600,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330700-2023-statutory_debt_to_gdp,CN-330700,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,28.12,%,calculated,CAL-CN-330700-2023-statutory_debt_to_gdp_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330700-2023-statutory_debt_to_general_revenue,CN-330700,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,321.53,%,calculated,CAL-CN-330700-2023-statutory_debt_to_general_revenue_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330700-2023-debt_limit_utilization,CN-330700,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,99.99,%,calculated,CAL-CN-330700-2023-debt_limit_utilization_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330700-2023-fiscal_self_sufficiency,CN-330700,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,61.97,%,calculated,CAL-CN-330700-2023-fiscal_self_sufficiency_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330700-2023-gov_fund_dependence,CN-330700,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330700-2023-tax_share,CN-330700,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330800-2023-statutory_debt_to_gdp,CN-330800,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,48.50,%,calculated,CAL-CN-330800-2023-statutory_debt_to_gdp_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330800-2023-statutory_debt_to_general_revenue,CN-330800,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,504.65,%,calculated,CAL-CN-330800-2023-statutory_debt_to_general_revenue_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330800-2023-debt_limit_utilization,CN-330800,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,99.99,%,calculated,CAL-CN-330800-2023-debt_limit_utilization_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330800-2023-fiscal_self_sufficiency,CN-330800,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,33.67,%,calculated,CAL-CN-330800-2023-fiscal_self_sufficiency_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330800-2023-gov_fund_dependence,CN-330800,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330800-2023-tax_share,CN-330800,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330900-2023-statutory_debt_to_gdp,CN-330900,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,29.87,%,calculated,CAL-CN-330900-2023-statutory_debt_to_gdp_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330900-2023-statutory_debt_to_general_revenue,CN-330900,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,324.34,%,calculated,CAL-CN-330900-2023-statutory_debt_to_general_revenue_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330900-2023-debt_limit_utilization,CN-330900,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,100.00,%,calculated,CAL-CN-330900-2023-debt_limit_utilization_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330900-2023-fiscal_self_sufficiency,CN-330900,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,51.40,%,calculated,CAL-CN-330900-2023-fiscal_self_sufficiency_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-330900-2023-gov_fund_dependence,CN-330900,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-330900-2023-tax_share,CN-330900,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-331000-2023-statutory_debt_to_gdp,CN-331000,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,29.20,%,calculated,CAL-CN-331000-2023-statutory_debt_to_gdp_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-331000-2023-statutory_debt_to_general_revenue,CN-331000,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,368.67,%,calculated,CAL-CN-331000-2023-statutory_debt_to_general_revenue_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-331000-2023-debt_limit_utilization,CN-331000,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,100.00,%,calculated,CAL-CN-331000-2023-debt_limit_utilization_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-331000-2023-fiscal_self_sufficiency,CN-331000,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,59.08,%,calculated,CAL-CN-331000-2023-fiscal_self_sufficiency_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-331000-2023-gov_fund_dependence,CN-331000,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-331000-2023-tax_share,CN-331000,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-331100-2023-statutory_debt_to_gdp,CN-331100,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,60.63,%,calculated,CAL-CN-331100-2023-statutory_debt_to_gdp_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-331100-2023-statutory_debt_to_general_revenue,CN-331100,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,640.02,%,calculated,CAL-CN-331100-2023-statutory_debt_to_general_revenue_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-331100-2023-debt_limit_utilization,CN-331100,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,99.99,%,calculated,CAL-CN-331100-2023-debt_limit_utilization_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-331100-2023-fiscal_self_sufficiency,CN-331100,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,28.46,%,calculated,CAL-CN-331100-2023-fiscal_self_sufficiency_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,
RISK-CN-331100-2023-gov_fund_dependence,CN-331100,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-331100-2023-tax_share,CN-331100,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2023,A1,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-340100-2023-statutory_debt_to_gdp,CN-340100,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,17.83,%,calculated,CAL-CN-340100-2023-statutory_debt_to_gdp_pct,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-HEFEI-2023,B2,
RISK-CN-340100-2023-statutory_debt_to_general_revenue,CN-340100,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,243.02,%,calculated,CAL-CN-340100-2023-statutory_debt_to_general_revenue_pct,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-HEFEI-2023,B2,
RISK-CN-340100-2023-debt_limit_utilization,CN-340100,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-HEFEI-2023,B2,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-340100-2023-fiscal_self_sufficiency,CN-340100,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,65.87,%,calculated,CAL-CN-340100-2023-fiscal_self_sufficiency_pct,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-HEFEI-2023,B2,
RISK-CN-340100-2023-gov_fund_dependence,CN-340100,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-HEFEI-2023,B2,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-340100-2023-tax_share,CN-340100,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-HEFEI-2023,B2,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-340200-2023-statutory_debt_to_gdp,CN-340200,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,26.09,%,calculated,CAL-CN-340200-2023-statutory_debt_to_gdp_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CITY-DEBT-ANHUI-WUHU-2023,A2,
RISK-CN-340200-2023-statutory_debt_to_general_revenue,CN-340200,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,298.54,%,calculated,CAL-CN-340200-2023-statutory_debt_to_general_revenue_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CITY-DEBT-ANHUI-WUHU-2023,A2,
RISK-CN-340200-2023-debt_limit_utilization,CN-340200,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CITY-DEBT-ANHUI-WUHU-2023,A2,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-340200-2023-fiscal_self_sufficiency,CN-340200,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,66.90,%,calculated,CAL-CN-340200-2023-fiscal_self_sufficiency_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CITY-DEBT-ANHUI-WUHU-2023,A2,
RISK-CN-340200-2023-gov_fund_dependence,CN-340200,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CITY-DEBT-ANHUI-WUHU-2023,A2,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-340200-2023-tax_share,CN-340200,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CITY-DEBT-ANHUI-WUHU-2023,A2,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-340300-2023-statutory_debt_to_gdp,CN-340300,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,34.90,%,calculated,CAL-CN-340300-2023-statutory_debt_to_gdp_pct,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-BENGBU-2023,B2,
RISK-CN-340300-2023-statutory_debt_to_general_revenue,CN-340300,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,410.85,%,calculated,CAL-CN-340300-2023-statutory_debt_to_general_revenue_pct,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-BENGBU-2023,B2,
RISK-CN-340300-2023-debt_limit_utilization,CN-340300,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-BENGBU-2023,B2,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-340300-2023-fiscal_self_sufficiency,CN-340300,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,48.69,%,calculated,CAL-CN-340300-2023-fiscal_self_sufficiency_pct,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-BENGBU-2023,B2,
RISK-CN-340300-2023-gov_fund_dependence,CN-340300,2023,2023-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-BENGBU-2023,B2,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-340300-2023-tax_share,CN-340300,2023,2023-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-BENGBU-2023,B2,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-340400-2023-statutory_debt_to_gdp,CN-340400,2023,2023-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,36.91,%,calculated,CAL-CN-340400-2023-statutory_debt_to_gdp_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CITY-DEBT-ANHUI-HUAINAN-2023,A2,
RISK-CN-340400-2023-statutory_debt_to_general_revenue,CN-340400,2023,2023-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,453.10,%,calculated,CAL-CN-340400-2023-statutory_debt_to_general_revenue_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CITY-DEBT-ANHUI-HUAINAN-2023,A2,
RISK-CN-340400-2023-debt_limit_utilization,CN-340400,2023,2023-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CITY-DEBT-ANHUI-HUAINAN-2023,A2,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-340400-2023-fiscal_self_sufficiency,CN-340400,2023,2023-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,41.29,%,calculated,CAL-CN-340400-2023-fiscal_self_sufficiency_pct,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CITY-DEBT-ANHUI-HUAINAN-2023,A2,
