source_doc_id,publisher,publisher_level,document_title,title_source,attachment_title,document_type,source_url,landing_page_url,attachment_url,canonical_url,final_resolved_url,file_name,mime_type,publication_date,publication_date_raw,period_end,downloaded_at,content_hash_sha256,archive_uri,archive_backend,archive_path,page_count,source_grade,http_status,access_status,supersedes_doc_id,note
SRC-SECONDARY-DEBT-JIANGXI-JINGDEZHEN-2021,东方金诚国际资信评估有限公司,评级机构研究报告,景德镇市城市建设投资集团有限责任公司主体与相关债项2022年度跟踪评级报告,secondary_public_page,jiangxi_2021_city_rating_totals.txt,二手公开城市债务图表,https://www.dfratings.com/data/upload/file/20220608/62a035b6f0d3d.pdf,https://www.dfratings.com/data/upload/file/20220608/62a035b6f0d3d.pdf,https://www.dfratings.com/data/upload/file/20220608/62a035b6f0d3d.pdf,https://www.dfratings.com/data/upload/file/20220608/62a035b6f0d3d.pdf,https://www.dfratings.com/data/upload/file/20220608/62a035b6f0d3d.pdf,jiangxi_2021_city_rating_totals.txt,text/plain,2022-06-08,2022-06-08,2021-12-31,2026-08-01T00:00:00+08:00,98ebcb3e3ed3e65a0048e1394226ed41dd44093abbf95fd9704ed929613ae6b1,archive://national-prefecture-panel/raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,internal_object,raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,,B2,200,公开页面已抓取,,评级报告明确列示景德镇市全市余额400.86亿元，其中一般债务150.65亿元、专项债务250.21亿元；不使用市本级或区县行。
SRC-SECONDARY-DEBT-JIANGXI-PINGXIANG-2021,公开债券资料,债券发行文件,2021年萍乡市昌兴投资有限公司公司债券募集说明书,secondary_public_page,jiangxi_2021_city_rating_totals.txt,二手公开城市债务图表,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2023-06-26/152917_20230626_K374.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2023-06-26/152917_20230626_K374.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2023-06-26/152917_20230626_K374.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2023-06-26/152917_20230626_K374.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2023-06-26/152917_20230626_K374.pdf,jiangxi_2021_city_rating_totals.txt,text/plain,2023-06-26,2023-06-26,2021-12-31,2026-08-01T00:00:00+08:00,98ebcb3e3ed3e65a0048e1394226ed41dd44093abbf95fd9704ed929613ae6b1,archive://national-prefecture-panel/raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,internal_object,raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,,B2,200,公开页面已抓取,,公开债券资料区域债务段落列示萍乡市2021年末全市地方政府债务余额486.09亿元；未列一般/专项分项，仅接入总余额。
SRC-SECONDARY-DEBT-JIANGXI-JIUJIANG-2021,东方金诚国际资信评估有限公司,评级机构研究报告,九江市建设投资有限公司主体与相关债项2022年度跟踪评级报告,secondary_public_page,jiangxi_2021_city_rating_totals.txt,二手公开城市债务图表,https://www.dfratings.com/data/upload/file/20221103/63635b9eecd9e.pdf,https://www.dfratings.com/data/upload/file/20221103/63635b9eecd9e.pdf,https://www.dfratings.com/data/upload/file/20221103/63635b9eecd9e.pdf,https://www.dfratings.com/data/upload/file/20221103/63635b9eecd9e.pdf,https://www.dfratings.com/data/upload/file/20221103/63635b9eecd9e.pdf,jiangxi_2021_city_rating_totals.txt,text/plain,2022-11-03,2022-11-03,2021-12-31,2026-08-01T00:00:00+08:00,98ebcb3e3ed3e65a0048e1394226ed41dd44093abbf95fd9704ed929613ae6b1,archive://national-prefecture-panel/raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,internal_object,raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,,B2,200,公开页面已抓取,,评级报告明确列示九江市全市余额993.64亿元，其中一般债务395.32亿元、专项债务598.32亿元。
SRC-SECONDARY-DEBT-JIANGXI-XINYU-2021,中证鹏元资信评估股份有限公司,评级机构研究报告,2021年第一期、第二期新余市城市建设投资有限公司债券2022年跟踪评级报告,secondary_public_page,jiangxi_2021_city_rating_totals.txt,二手公开城市债务图表,https://www.cspengyuan.com/pengyuancmscn/rating-announcement/rating-infor/Xiyuchengshijianshe/20210817105057620/20220623192444937/2021%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%9C%9F%E3%80%81%E7%AC%AC%E4%BA%8C%E6%9C%9F%E6%96%B0%E4%BD%99%E5%B8%82%E5%9F%8E%E5%B8%82%E5%BB%BA%E8%AE%BE%E6%8A%95%E8%B5%84%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%81%9C%E8%BD%A6%E5%9C%BA%E5%BB%BA%E8%AE%BE%E4%B8%93%E9%A1%B9%E5%80%BA%E5%88%B82022%E5%B9%B4%E8%B7%9F%E8%B8%AA%E8%AF%84%E7%BA%A7%E8%AF%84%E5%91%8A.pdf,https://www.cspengyuan.com/pengyuancmscn/rating-announcement/rating-infor/Xiyuchengshijianshe/20210817105057620/20220623192444937/2021%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%9C%9F%E3%80%81%E7%AC%AC%E4%BA%8C%E6%9C%9F%E6%96%B0%E4%BD%99%E5%B8%82%E5%9F%8E%E5%B8%82%E5%BB%BA%E8%AE%BE%E6%8A%95%E8%B5%84%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%81%9C%E8%BD%A6%E5%9C%BA%E5%BB%BA%E8%AE%BE%E4%B8%93%E9%A1%B9%E5%80%BA%E5%88%B82022%E5%B9%B4%E8%B7%9F%E8%B8%AA%E8%AF%84%E7%BA%A7%E8%AF%84%E5%91%8A.pdf,https://www.cspengyuan.com/pengyuancmscn/rating-announcement/rating-infor/Xiyuchengshijianshe/20210817105057620/20220623192444937/2021%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%9C%9F%E3%80%81%E7%AC%AC%E4%BA%8C%E6%9C%9F%E6%96%B0%E4%BD%99%E5%B8%82%E5%9F%8E%E5%B8%82%E5%BB%BA%E8%AE%BE%E6%8A%95%E8%B5%84%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%81%9C%E8%BD%A6%E5%9C%BA%E5%BB%BA%E8%AE%BE%E4%B8%93%E9%A1%B9%E5%80%BA%E5%88%B82022%E5%B9%B4%E8%B7%9F%E8%B8%AA%E8%AF%84%E7%BA%A7%E8%AF%84%E5%91%8A.pdf,https://www.cspengyuan.com/pengyuancmscn/rating-announcement/rating-infor/Xiyuchengshijianshe/20210817105057620/20220623192444937/2021%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%9C%9F%E3%80%81%E7%AC%AC%E4%BA%8C%E6%9C%9F%E6%96%B0%E4%BD%99%E5%B8%82%E5%9F%8E%E5%B8%82%E5%BB%BA%E8%AE%BE%E6%8A%95%E8%B5%84%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%81%9C%E8%BD%A6%E5%9C%BA%E5%BB%BA%E8%AE%BE%E4%B8%93%E9%A1%B9%E5%80%BA%E5%88%B82022%E5%B9%B4%E8%B7%9F%E8%B8%AA%E8%AF%84%E7%BA%A7%E8%AF%84%E5%91%8A.pdf,https://www.cspengyuan.com/pengyuancmscn/rating-announcement/rating-infor/Xiyuchengshijianshe/20210817105057620/20220623192444937/2021%E5%B9%B4%E7%AC%AC%E4%B8%80%E6%9C%9F%E3%80%81%E7%AC%AC%E4%BA%8C%E6%9C%9F%E6%96%B0%E4%BD%99%E5%B8%82%E5%9F%8E%E5%B8%82%E5%BB%BA%E8%AE%BE%E6%8A%95%E8%B5%84%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E5%81%9C%E8%BD%A6%E5%9C%BA%E5%BB%BA%E8%AE%BE%E4%B8%93%E9%A1%B9%E5%80%BA%E5%88%B82022%E5%B9%B4%E8%B7%9F%E8%B8%AA%E8%AF%84%E7%BA%A7%E8%AF%84%E5%91%8A.pdf,jiangxi_2021_city_rating_totals.txt,text/plain,2022-06-23,2022-06-23,2021-12-31,2026-08-01T00:00:00+08:00,98ebcb3e3ed3e65a0048e1394226ed41dd44093abbf95fd9704ed929613ae6b1,archive://national-prefecture-panel/raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,internal_object,raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,,B2,200,公开页面已抓取,,评级报告列示新余市全市2021年末地方政府债务余额301.42亿元；未列一般/专项分项，仅接入总余额。
SRC-SECONDARY-DEBT-JIANGXI-YINGTAN-2021,中证鹏元资信评估股份有限公司,评级机构研究报告,鹰潭市龙岗资产运营有限公司2022年度跟踪评级报告,secondary_public_page,jiangxi_2021_city_rating_totals.txt,二手公开城市债务图表,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-16/152196_20220616_1_wtKVRH8J.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-16/152196_20220616_1_wtKVRH8J.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-16/152196_20220616_1_wtKVRH8J.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-16/152196_20220616_1_wtKVRH8J.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-16/152196_20220616_1_wtKVRH8J.pdf,jiangxi_2021_city_rating_totals.txt,text/plain,2022-06-16,2022-06-16,2021-12-31,2026-08-01T00:00:00+08:00,98ebcb3e3ed3e65a0048e1394226ed41dd44093abbf95fd9704ed929613ae6b1,archive://national-prefecture-panel/raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,internal_object,raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,,B2,200,公开页面已抓取,,评级报告列示鹰潭市全市2021年末地方政府债务余额337.57亿元；未列一般/专项分项，仅接入总余额。
SRC-SECONDARY-DEBT-JIANGXI-GANZHOU-2021,东方金诚国际资信评估有限公司,评级机构研究报告,赣州市城市建设投资开发有限公司主体与相关债项2022年度跟踪评级报告,secondary_public_page,jiangxi_2021_city_rating_totals.txt,二手公开城市债务图表,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-20/152341_20220620_1_74SIRJpT.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-20/152341_20220620_1_74SIRJpT.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-20/152341_20220620_1_74SIRJpT.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-20/152341_20220620_1_74SIRJpT.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-20/152341_20220620_1_74SIRJpT.pdf,jiangxi_2021_city_rating_totals.txt,text/plain,2022-06-20,2022-06-20,2021-12-31,2026-08-01T00:00:00+08:00,98ebcb3e3ed3e65a0048e1394226ed41dd44093abbf95fd9704ed929613ae6b1,archive://national-prefecture-panel/raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,internal_object,raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,,B2,200,公开页面已抓取,,评级报告列示赣州市全市2021年末地方政府债务余额1188.86亿元；未列一般/专项分项，仅接入总余额，不使用赣县区等区县行。
SRC-SECONDARY-DEBT-JIANGXI-JIAN-2021,东方金诚国际资信评估有限公司,评级机构研究报告,吉安城投控股集团有限公司主体与相关债项2022年度跟踪评级报告,secondary_public_page,jiangxi_2021_city_rating_totals.txt,二手公开城市债务图表,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-13/127753_20220613_1_mIGP8EhD.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-13/127753_20220613_1_mIGP8EhD.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-13/127753_20220613_1_mIGP8EhD.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-13/127753_20220613_1_mIGP8EhD.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-13/127753_20220613_1_mIGP8EhD.pdf,jiangxi_2021_city_rating_totals.txt,text/plain,2022-06-13,2022-06-13,2021-12-31,2026-08-01T00:00:00+08:00,98ebcb3e3ed3e65a0048e1394226ed41dd44093abbf95fd9704ed929613ae6b1,archive://national-prefecture-panel/raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,internal_object,raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,,B2,200,公开页面已抓取,,评级报告列示吉安市全市2021年末地方政府债务余额662.30亿元；未列一般/专项分项，仅接入总余额。
SRC-SECONDARY-DEBT-JIANGXI-YICHUN-2021,东方金诚国际资信评估有限公司,评级机构研究报告,宜春发展投资集团有限公司主体与相关债项2022年度跟踪评级报告,secondary_public_page,jiangxi_2021_city_rating_totals.txt,二手公开城市债务图表,https://www.dfratings.com/data/upload/file/20220608/62a04cb306f65.pdf,https://www.dfratings.com/data/upload/file/20220608/62a04cb306f65.pdf,https://www.dfratings.com/data/upload/file/20220608/62a04cb306f65.pdf,https://www.dfratings.com/data/upload/file/20220608/62a04cb306f65.pdf,https://www.dfratings.com/data/upload/file/20220608/62a04cb306f65.pdf,jiangxi_2021_city_rating_totals.txt,text/plain,2022-06-08,2022-06-08,2021-12-31,2026-08-01T00:00:00+08:00,98ebcb3e3ed3e65a0048e1394226ed41dd44093abbf95fd9704ed929613ae6b1,archive://national-prefecture-panel/raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,internal_object,raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,,B2,200,公开页面已抓取,,评级报告明确列示宜春市全市余额768.16亿元，其中一般债务291.55亿元、专项债务476.61亿元；不使用袁州区等区县行。
SRC-SECONDARY-DEBT-JIANGXI-FUZHOU-2021,公开评级资料,评级机构研究报告,抚州国控主体与相关债项2022年度跟踪评级报告,secondary_public_page,jiangxi_2021_city_rating_totals.txt,二手公开城市债务图表,https://static.cninfo.com.cn/finalpage/2022-06-28/1213853787.pdf,https://static.cninfo.com.cn/finalpage/2022-06-28/1213853787.pdf,https://static.cninfo.com.cn/finalpage/2022-06-28/1213853787.pdf,https://static.cninfo.com.cn/finalpage/2022-06-28/1213853787.pdf,https://static.cninfo.com.cn/finalpage/2022-06-28/1213853787.pdf,jiangxi_2021_city_rating_totals.txt,text/plain,2022-06-28,2022-06-28,2021-12-31,2026-08-01T00:00:00+08:00,98ebcb3e3ed3e65a0048e1394226ed41dd44093abbf95fd9704ed929613ae6b1,archive://national-prefecture-panel/raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,internal_object,raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,,B2,200,公开页面已抓取,,评级报告列示抚州市全市余额597.44亿元，其中一般债务241.50亿元、专项债务355.94亿元。
SRC-SECONDARY-DEBT-JIANGXI-SHANGRAO-2021,东方金诚国际资信评估有限公司,评级机构研究报告,上饶投资控股集团有限公司主体与相关债项2022年度跟踪评级报告,secondary_public_page,jiangxi_2021_city_rating_totals.txt,二手公开城市债务图表,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-17/152721_20220617_1_VZq30WP5.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-17/152721_20220617_1_VZq30WP5.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-17/152721_20220617_1_VZq30WP5.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-17/152721_20220617_1_VZq30WP5.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2022-06-17/152721_20220617_1_VZq30WP5.pdf,jiangxi_2021_city_rating_totals.txt,text/plain,2022-06-17,2022-06-17,2021-12-31,2026-08-01T00:00:00+08:00,98ebcb3e3ed3e65a0048e1394226ed41dd44093abbf95fd9704ed929613ae6b1,archive://national-prefecture-panel/raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,internal_object,raw/province_debt/2021/official/jiangxi_2021_city_rating_totals.txt,,B2,200,公开页面已抓取,,评级报告列示上饶市全市2021年末地方政府债务余额868.21亿元；未列一般/专项分项，仅接入总余额，不使用德兴市、上饶经开区等区县行。
SRC-SECONDARY-DEBT-JIANGXI-JINGDEZHEN-2023,东方金诚国际资信评估有限公司,评级机构研究报告,景德镇市城市建设投资集团有限责任公司主体与相关债项2024年度跟踪评级报告,secondary_public_page,jiangxi_jingdezhen_2023_rating.txt,二手公开城市债务图表,https://www.dfratings.com/uploads/files/2024/0627/7VkRxhpn2BSPsnIm9Jld0KXf0ZA9oW8nhuMAhnGR.pdf,https://www.dfratings.com/uploads/files/2024/0627/7VkRxhpn2BSPsnIm9Jld0KXf0ZA9oW8nhuMAhnGR.pdf,https://www.dfratings.com/uploads/files/2024/0627/7VkRxhpn2BSPsnIm9Jld0KXf0ZA9oW8nhuMAhnGR.pdf,https://www.dfratings.com/uploads/files/2024/0627/7VkRxhpn2BSPsnIm9Jld0KXf0ZA9oW8nhuMAhnGR.pdf,https://www.dfratings.com/uploads/files/2024/0627/7VkRxhpn2BSPsnIm9Jld0KXf0ZA9oW8nhuMAhnGR.pdf,jiangxi_jingdezhen_2023_rating.txt,text/plain,2024-06-27,2024-06-27,2023-12-31,2026-08-01T00:00:00+08:00,68e34bcad40559769755467cf0977cf0cf2f70051f8e49ce2dd502af5111a78e,archive://national-prefecture-panel/raw/province_debt/2023/official/jiangxi_jingdezhen_2023_rating.txt,internal_object,raw/province_debt/2023/official/jiangxi_jingdezhen_2023_rating.txt,,B2,200,公开页面已抓取,,评级报告区域财政数据表列示景德镇市全市口径余额376.08亿元，其中一般债务129.81亿元、专项债务246.27亿元；不使用市本级行。
SRC-SECONDARY-DEBT-JIANGXI-PINGXIANG-2023,中证鹏元资信评估股份有限公司,评级机构研究报告,萍乡市城市建设投资集团有限公司主体与相关债项2024年度跟踪评级报告,secondary_public_page,jiangxi_pingxiang_2023_rating.txt,二手公开城市债务图表,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-28/184380_20240628_2EAO.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-28/184380_20240628_2EAO.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-28/184380_20240628_2EAO.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-28/184380_20240628_2EAO.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-28/184380_20240628_2EAO.pdf,jiangxi_pingxiang_2023_rating.txt,text/plain,2024-06-28,2024-06-28,2023-12-31,2026-08-01T00:00:00+08:00,2adfdfeafad2f16c6680835906df01e5d479efdffad044f665a181f9bd0dadbb,archive://national-prefecture-panel/raw/province_debt/2023/official/jiangxi_pingxiang_2023_rating.txt,internal_object,raw/province_debt/2023/official/jiangxi_pingxiang_2023_rating.txt,,B2,200,公开页面已抓取,,评级报告引用《2023年江西省地方政府债务限额及余额情况表》，列示萍乡市全市余额572.89亿元，其中一般债务217.64亿元、专项债务355.24亿元。
SRC-SECONDARY-DEBT-JIANGXI-XINYU-2023,中证鹏元资信评估股份有限公司,评级机构研究报告,新余市城市建设投资开发有限公相关主体与相关债项2024年度跟踪评级报告,secondary_public_page,jiangxi_xinyu_2023_rating.txt,二手公开城市债务图表,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-07-29/184008_20240729_24YZ.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-07-29/184008_20240729_24YZ.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-07-29/184008_20240729_24YZ.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-07-29/184008_20240729_24YZ.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-07-29/184008_20240729_24YZ.pdf,jiangxi_xinyu_2023_rating.txt,text/plain,2024-07-29,2024-07-29,2023-12-31,2026-08-01T00:00:00+08:00,446c864d07682cca087fe73e2a742d472d629363ad90a596357cbdac81bc160e,archive://national-prefecture-panel/raw/province_debt/2023/official/jiangxi_xinyu_2023_rating.txt,internal_object,raw/province_debt/2023/official/jiangxi_xinyu_2023_rating.txt,,B2,200,公开页面已抓取,,评级报告区域财政数据表列示新余市全市2023年末地方政府债务余额395.25亿元；未列一般/专项分项，仅接入总余额。
SRC-SECONDARY-DEBT-JIANGXI-FUZHOU-2023,中证鹏元资信评估股份有限公司,评级机构研究报告,抚州市市属国有资产投资控股集团有限公司主体与相关债项2024年度跟踪评级报告,secondary_public_page,jiangxi_fuzhou_2023_rating.txt,二手公开城市债务图表,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-25/127689_20240625_5XF3.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-25/127689_20240625_5XF3.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-25/127689_20240625_5XF3.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-25/127689_20240625_5XF3.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-06-25/127689_20240625_5XF3.pdf,jiangxi_fuzhou_2023_rating.txt,text/plain,2024-06-25,2024-06-25,2023-12-31,2026-08-01T00:00:00+08:00,b5810e048fce17ff42718d58cd16522ce27d36200168fb9d8a9ab4c041b01f8c,archive://national-prefecture-panel/raw/province_debt/2023/official/jiangxi_fuzhou_2023_rating.txt,internal_object,raw/province_debt/2023/official/jiangxi_fuzhou_2023_rating.txt,,B2,200,公开页面已抓取,,评级报告引用《2023年江西省地方政府债务限额及余额情况表》，列示抚州市全市余额910.50亿元，其中一般债务289.69亿元、专项债务620.81亿元。
SRC-SECONDARY-DEBT-JIANGXI-YINGTAN-2023,公开评级资料,评级机构研究报告,鹰潭炬能投资集团有限公司相关债项2025年度跟踪评级报告,secondary_public_page,jiangxi_yingtan_2023_rating.txt,二手公开城市债务图表,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-07-21/270111_20250721_I8QZ.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-07-21/270111_20250721_I8QZ.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-07-21/270111_20250721_I8QZ.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-07-21/270111_20250721_I8QZ.pdf,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-07-21/270111_20250721_I8QZ.pdf,jiangxi_yingtan_2023_rating.txt,text/plain,2025-07-21,2025-07-21,2023-12-31,2026-08-01T00:00:00+08:00,6d3f0da3c85064947b11c0a55edbffeb5081540bd61204fe5b0acf9ddb7bbe9e,archive://national-prefecture-panel/raw/province_debt/2023/official/jiangxi_yingtan_2023_rating.txt,internal_object,raw/province_debt/2023/official/jiangxi_yingtan_2023_rating.txt,,B2,200,公开页面已抓取,,评级报告区域财政数据表列示鹰潭市全市2023年末地方政府债务余额456.89亿元；未列一般/专项分项，仅接入总余额。
SRC-SECONDARY-DEBT-JIANGXI-PINGXIANG-2024,中证鹏元资信评估股份有限公司,评级机构研究报告,萍乡创新发展投资集团有限公司2025年度主动评级报告（区域债务数据）,secondary_public_page,jiangxi_pingxiang_2024_rating.txt,二手公开城市债务图表,https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/BOND/2025/2025-11/2025-11-25/23680199.PDF,https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/BOND/2025/2025-11/2025-11-25/23680199.PDF,https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/BOND/2025/2025-11/2025-11-25/23680199.PDF,https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/BOND/2025/2025-11/2025-11-25/23680199.PDF,https://file.finance.sina.com.cn/211.154.219.97%3A9494/MRGG/BOND/2025/2025-11/2025-11-25/23680199.PDF,jiangxi_pingxiang_2024_rating.txt,text/plain,2025-11-25,2025-11-25,2024-12-31,2026-08-01T00:00:00+08:00,f4b827e44a7eddd004d681601ccf4b377574f371ff9a90393de6cac2fd44549f,archive://national-prefecture-panel/raw/province_debt/2024/official/jiangxi_pingxiang_2024_rating.txt,internal_object,raw/province_debt/2024/official/jiangxi_pingxiang_2024_rating.txt,,B2,200,公开页面已抓取,,评级报告根据江西省财政厅公开的2024年地方政府债务限额及余额情况表整理，列示萍乡市全市余额694.00亿元，其中一般债务231.95亿元、专项债务462.04亿元。
SRC-PROVINCE-DEBT-TIBET-2025,西藏自治区财政厅,省级,自治区政府债务情况表（附表1：2025年政府债务限额及余额情况表）,official_attachment,xizang_prefecture_2025.txt,地方政府债务限额及余额公开表,https://www.xizang.gov.cn/zwgk/zdxxlygk/czyjsgk/202602/t20260213_525054.html,https://www.xizang.gov.cn/zwgk/zdxxlygk/czyjsgk/202602/t20260213_525054.html,https://www.xizang.gov.cn/gjbs/xxgk/202602/W020260213365407845572.xlsx,https://www.xizang.gov.cn/zwgk/zdxxlygk/czyjsgk/202602/t20260213_525054.html,https://www.xizang.gov.cn/gjbs/xxgk/202602/W020260213365407845572.xlsx,xizang_prefecture_2025.txt,text/plain,2026-02-13,2026-02-13,2025-12-31,2026-08-01T00:00:00+08:00,78031fc8571f1f454e659ddeda8c3dabce7f3565851cc3b1c17d40b08547b02c,archive://national-prefecture-panel/raw/province_debt/2025/official/xizang_prefecture_2025.txt,internal_object,raw/province_debt/2025/official/xizang_prefecture_2025.txt,,A1,200,官方附件已归档,,官方附件表1的地市整行；仅接入日喀则市、那曲市全市口径，不把市本级或区县行并入地市。
SRC-OFFICIAL-DEBT-TIBET-CITIES-2020,西藏自治区财政厅,省级财政部门,西藏自治区2020年政府债务决算情况表,official_attachment,xizang_2020_city_debt.txt,地方政府债务限额及余额公开表,https://www.xizang.gov.cn/zwgk/xxfb/gsgg_428/202110/t20211013_265105.html,https://www.xizang.gov.cn/zwgk/xxfb/gsgg_428/202110/t20211013_265105.html,https://www.xizang.gov.cn/gjbs/xxgk/202110/W020211013396470907129.docx,https://www.xizang.gov.cn/zwgk/xxfb/gsgg_428/202110/t20211013_265105.html,https://www.xizang.gov.cn/gjbs/xxgk/202110/W020211013396470907129.docx,xizang_2020_city_debt.txt,text/plain,2021-09-30,2021-09-30,2020-12-31,2026-08-01T00:00:00+08:00,f76d4d40004c4a3e5cb9e1cca64f6514027c6f6f1fcf2142716e8730ad255dc9,archive://national-prefecture-panel/raw/province_debt/2020/official/xizang_2020_city_debt.txt,internal_object,raw/province_debt/2020/official/xizang_2020_city_debt.txt,,A1,200,官方附件已归档,,官方决算表直接列示7个地市全辖行及一般/专项分项；排除全区、自治区本级和地市合计行，不把市本级或区县行并入地市。
