lineage_id,target_table,target_record_id,target_field,value_origin,source_doc_id,source_locator,locator_type,page_number,table_name,sheet_name,cell_range,row_label,column_label,evidence_excerpt,raw_value,raw_unit,machine_extracted_value,normalized_value,normalization_rule,calculation_id,conflict_group_id,selected_flag,selection_reason,extraction_method,parse_confidence,reviewer,reviewed_at
LIN-CALC-024353,city_macro_fiscal,MACRO-CN-540500-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,山南市,fiscal_self_sufficiency_pct,,,%,5.85,5.85,,CAL-CN-540500-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024354,city_macro_fiscal,MACRO-CN-540600-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,那曲市,statutory_debt_balance_100m,,,亿元,102.34,102.34,,CAL-CN-540600-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024355,city_macro_fiscal,MACRO-CN-540600-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,那曲市,statutory_debt_to_gdp_pct,,,%,53.03,53.03,,CAL-CN-540600-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024356,city_macro_fiscal,MACRO-CN-540600-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,那曲市,statutory_debt_to_revenue_pct,,,%,1792.29,1792.29,,CAL-CN-540600-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024357,city_macro_fiscal,MACRO-CN-540600-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,那曲市,statutory_debt_to_general_revenue_pct,,,%,1792.29,1792.29,,CAL-CN-540600-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024358,city_macro_fiscal,MACRO-CN-540600-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,那曲市,fiscal_self_sufficiency_pct,,,%,2.09,2.09,,CAL-CN-540600-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024359,city_macro_fiscal,MACRO-CN-542500-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,阿里地区,statutory_debt_balance_100m,,,亿元,29.35,29.35,,CAL-CN-542500-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024360,city_macro_fiscal,MACRO-CN-610100-2022-PREFECTURE,statutory_debt_limit_100m,calculated,,公式注册表与计算底稿,calculation,,,,,西安市,statutory_debt_limit_100m,,,亿元,3899.97,3899.97,,CAL-CN-610100-2022-statutory_debt_limit_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024361,city_macro_fiscal,MACRO-CN-610100-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,西安市,statutory_debt_balance_100m,,,亿元,3625.51,3625.51,,CAL-CN-610100-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024362,city_macro_fiscal,MACRO-CN-610100-2022-PREFECTURE,debt_limit_utilization_pct,calculated,,公式注册表与计算底稿,calculation,,,,,西安市,debt_limit_utilization_pct,,,%,92.96,92.96,,CAL-CN-610100-2022-debt_limit_utilization_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024363,city_macro_fiscal,MACRO-CN-610100-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,西安市,statutory_debt_to_gdp_pct,,,%,31.56,31.56,,CAL-CN-610100-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024364,city_macro_fiscal,MACRO-CN-610100-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,西安市,statutory_debt_to_revenue_pct,,,%,434.67,434.67,,CAL-CN-610100-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024365,city_macro_fiscal,MACRO-CN-610100-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,西安市,statutory_debt_to_general_revenue_pct,,,%,434.67,434.67,,CAL-CN-610100-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024366,city_macro_fiscal,MACRO-CN-610100-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,西安市,fiscal_self_sufficiency_pct,,,%,53.13,53.13,,CAL-CN-610100-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024367,city_macro_fiscal,MACRO-CN-610200-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,铜川市,statutory_debt_balance_100m,,,亿元,221.41,221.41,,CAL-CN-610200-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024368,city_macro_fiscal,MACRO-CN-610200-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,铜川市,statutory_debt_to_gdp_pct,,,%,43.76,43.76,,CAL-CN-610200-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024369,city_macro_fiscal,MACRO-CN-610200-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,铜川市,statutory_debt_to_revenue_pct,,,%,995.55,995.55,,CAL-CN-610200-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024370,city_macro_fiscal,MACRO-CN-610200-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,铜川市,statutory_debt_to_general_revenue_pct,,,%,995.55,995.55,,CAL-CN-610200-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024371,city_macro_fiscal,MACRO-CN-610200-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,铜川市,fiscal_self_sufficiency_pct,,,%,16.63,16.63,,CAL-CN-610200-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024372,city_macro_fiscal,MACRO-CN-610300-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,宝鸡市,statutory_debt_balance_100m,,,亿元,369.48,369.48,,CAL-CN-610300-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024373,city_macro_fiscal,MACRO-CN-610300-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,宝鸡市,statutory_debt_to_gdp_pct,,,%,13.47,13.47,,CAL-CN-610300-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024374,city_macro_fiscal,MACRO-CN-610300-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,宝鸡市,statutory_debt_to_revenue_pct,,,%,398.79,398.79,,CAL-CN-610300-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024375,city_macro_fiscal,MACRO-CN-610300-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,宝鸡市,statutory_debt_to_general_revenue_pct,,,%,398.79,398.79,,CAL-CN-610300-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024376,city_macro_fiscal,MACRO-CN-610300-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,宝鸡市,fiscal_self_sufficiency_pct,,,%,23.02,23.02,,CAL-CN-610300-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024377,city_macro_fiscal,MACRO-CN-610400-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,咸阳市,statutory_debt_balance_100m,,,亿元,432.61,432.61,,CAL-CN-610400-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024378,city_macro_fiscal,MACRO-CN-610400-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,咸阳市,statutory_debt_to_gdp_pct,,,%,15.35,15.35,,CAL-CN-610400-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024379,city_macro_fiscal,MACRO-CN-610400-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,咸阳市,statutory_debt_to_revenue_pct,,,%,374.29,374.29,,CAL-CN-610400-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024380,city_macro_fiscal,MACRO-CN-610400-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,咸阳市,statutory_debt_to_general_revenue_pct,,,%,374.29,374.29,,CAL-CN-610400-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024381,city_macro_fiscal,MACRO-CN-610400-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,咸阳市,fiscal_self_sufficiency_pct,,,%,23.46,23.46,,CAL-CN-610400-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024382,city_macro_fiscal,MACRO-CN-610500-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,渭南市,statutory_debt_balance_100m,,,亿元,553.44,553.44,,CAL-CN-610500-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024383,city_macro_fiscal,MACRO-CN-610500-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,渭南市,statutory_debt_to_gdp_pct,,,%,25.14,25.14,,CAL-CN-610500-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024384,city_macro_fiscal,MACRO-CN-610500-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,渭南市,statutory_debt_to_revenue_pct,,,%,593.88,593.88,,CAL-CN-610500-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024385,city_macro_fiscal,MACRO-CN-610500-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,渭南市,statutory_debt_to_general_revenue_pct,,,%,593.88,593.88,,CAL-CN-610500-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024386,city_macro_fiscal,MACRO-CN-610500-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,渭南市,fiscal_self_sufficiency_pct,,,%,17.52,17.52,,CAL-CN-610500-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024387,city_macro_fiscal,MACRO-CN-610600-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,延安市,statutory_debt_balance_100m,,,亿元,621.21,621.21,,CAL-CN-610600-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024388,city_macro_fiscal,MACRO-CN-610600-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,延安市,statutory_debt_to_gdp_pct,,,%,27.83,27.83,,CAL-CN-610600-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024389,city_macro_fiscal,MACRO-CN-610600-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,延安市,statutory_debt_to_revenue_pct,,,%,344.26,344.26,,CAL-CN-610600-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024390,city_macro_fiscal,MACRO-CN-610600-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,延安市,statutory_debt_to_general_revenue_pct,,,%,344.26,344.26,,CAL-CN-610600-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024391,city_macro_fiscal,MACRO-CN-610600-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,延安市,fiscal_self_sufficiency_pct,,,%,37.80,37.80,,CAL-CN-610600-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024392,city_macro_fiscal,MACRO-CN-610700-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,汉中市,statutory_debt_balance_100m,,,亿元,431.38,431.38,,CAL-CN-610700-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024393,city_macro_fiscal,MACRO-CN-610700-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,汉中市,statutory_debt_to_gdp_pct,,,%,22.64,22.64,,CAL-CN-610700-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024394,city_macro_fiscal,MACRO-CN-610700-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,汉中市,statutory_debt_to_revenue_pct,,,%,878.93,878.93,,CAL-CN-610700-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024395,city_macro_fiscal,MACRO-CN-610700-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,汉中市,statutory_debt_to_general_revenue_pct,,,%,878.93,878.93,,CAL-CN-610700-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024396,city_macro_fiscal,MACRO-CN-610700-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,汉中市,fiscal_self_sufficiency_pct,,,%,12.23,12.23,,CAL-CN-610700-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024397,city_macro_fiscal,MACRO-CN-610800-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,榆林市,statutory_debt_balance_100m,,,亿元,626.35,626.35,,CAL-CN-610800-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024398,city_macro_fiscal,MACRO-CN-610800-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,榆林市,statutory_debt_to_gdp_pct,,,%,9.15,9.15,,CAL-CN-610800-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024399,city_macro_fiscal,MACRO-CN-610800-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,榆林市,statutory_debt_to_revenue_pct,,,%,67.58,67.58,,CAL-CN-610800-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024400,city_macro_fiscal,MACRO-CN-610800-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,榆林市,statutory_debt_to_general_revenue_pct,,,%,67.58,67.58,,CAL-CN-610800-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024401,city_macro_fiscal,MACRO-CN-610800-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,榆林市,fiscal_self_sufficiency_pct,,,%,86.56,86.56,,CAL-CN-610800-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024402,city_macro_fiscal,MACRO-CN-610900-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,安康市,statutory_debt_balance_100m,,,亿元,530.12,530.12,,CAL-CN-610900-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024403,city_macro_fiscal,MACRO-CN-610900-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,安康市,statutory_debt_to_gdp_pct,,,%,41.77,41.77,,CAL-CN-610900-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024404,city_macro_fiscal,MACRO-CN-610900-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,安康市,statutory_debt_to_revenue_pct,,,%,1689.89,1689.89,,CAL-CN-610900-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024405,city_macro_fiscal,MACRO-CN-610900-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,安康市,statutory_debt_to_general_revenue_pct,,,%,1689.89,1689.89,,CAL-CN-610900-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024406,city_macro_fiscal,MACRO-CN-610900-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,安康市,fiscal_self_sufficiency_pct,,,%,8.49,8.49,,CAL-CN-610900-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024407,city_macro_fiscal,MACRO-CN-611000-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,商洛市,statutory_debt_balance_100m,,,亿元,404.97,404.97,,CAL-CN-611000-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024408,city_macro_fiscal,MACRO-CN-611000-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,商洛市,statutory_debt_to_gdp_pct,,,%,44.85,44.85,,CAL-CN-611000-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024409,city_macro_fiscal,MACRO-CN-611000-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,商洛市,statutory_debt_to_revenue_pct,,,%,1657.67,1657.67,,CAL-CN-611000-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024410,city_macro_fiscal,MACRO-CN-611000-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,商洛市,statutory_debt_to_general_revenue_pct,,,%,1657.67,1657.67,,CAL-CN-611000-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024411,city_macro_fiscal,MACRO-CN-611000-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,商洛市,fiscal_self_sufficiency_pct,,,%,8.10,8.10,,CAL-CN-611000-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024412,city_macro_fiscal,MACRO-CN-620100-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,兰州市,statutory_debt_balance_100m,,,亿元,996.60,996.60,,CAL-CN-620100-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024413,city_macro_fiscal,MACRO-CN-620100-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,兰州市,statutory_debt_to_gdp_pct,,,%,29.80,29.80,,CAL-CN-620100-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024414,city_macro_fiscal,MACRO-CN-620100-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,兰州市,statutory_debt_to_revenue_pct,,,%,450.99,450.99,,CAL-CN-620100-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024415,city_macro_fiscal,MACRO-CN-620100-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,兰州市,statutory_debt_to_general_revenue_pct,,,%,450.99,450.99,,CAL-CN-620100-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024416,city_macro_fiscal,MACRO-CN-620100-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,兰州市,fiscal_self_sufficiency_pct,,,%,44.30,44.30,,CAL-CN-620100-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024417,city_macro_fiscal,MACRO-CN-620200-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,嘉峪关市,statutory_debt_balance_100m,,,亿元,61.30,61.30,,CAL-CN-620200-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024418,city_macro_fiscal,MACRO-CN-620200-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,嘉峪关市,statutory_debt_to_gdp_pct,,,%,16.89,16.89,,CAL-CN-620200-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024419,city_macro_fiscal,MACRO-CN-620200-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,嘉峪关市,statutory_debt_to_revenue_pct,,,%,320.61,320.61,,CAL-CN-620200-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024420,city_macro_fiscal,MACRO-CN-620200-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,嘉峪关市,statutory_debt_to_general_revenue_pct,,,%,320.61,320.61,,CAL-CN-620200-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024421,city_macro_fiscal,MACRO-CN-620200-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,嘉峪关市,fiscal_self_sufficiency_pct,,,%,59.32,59.32,,CAL-CN-620200-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
