city_id,city_name_cn,metric_year,statutory_debt_balance_100m,raw_value_million_rmb,value_origin,source_doc_id,source_url,evidence_excerpt,source_grade
CN-341100,滁州市,2025,1841.88620,184188.620,disclosed,SRC-SECONDARY-CEIC-CN-341100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-chuzhou,CEIC页面元数据：2025年=184188.620百万人民币,D
CN-341200,阜阳市,2024,1800.74440,180074.440,disclosed,SRC-SECONDARY-CEIC-CN-341200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-fuyang,CEIC页面元数据同比基准：2024年=180074.440百万人民币,D
CN-341200,阜阳市,2025,2052.83130,205283.130,disclosed,SRC-SECONDARY-CEIC-CN-341200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-fuyang,CEIC页面元数据：2025年=205283.130百万人民币,D
CN-341300,宿州市,2024,980.77780,98077.780,disclosed,SRC-SECONDARY-CEIC-CN-341300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-suzhou,CEIC页面元数据同比基准：2024年=98077.780百万人民币,D
CN-341300,宿州市,2025,1111.22350,111122.350,disclosed,SRC-SECONDARY-CEIC-CN-341300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-suzhou,CEIC页面元数据：2025年=111122.350百万人民币,D
CN-341600,亳州市,2024,1114.10190,111410.190,calculated,SRC-SECONDARY-CEIC-CN-341600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-anhui-bozhou;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-anhui-bozhou,CEIC一般+专项分项：一般=24853.770，专项=86556.420百万人民币；合计为计算值,D
CN-341600,亳州市,2025,1217.60320,121760.320,calculated,SRC-SECONDARY-CEIC-CN-341600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-anhui-bozhou;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-anhui-bozhou,CEIC一般+专项分项：一般=25644.430，专项=96115.890百万人民币；合计为计算值,D
CN-341700,池州市,2024,436.80970,43680.970,disclosed,SRC-SECONDARY-CEIC-CN-341700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-chizhou,CEIC页面元数据同比基准：2024年=43680.970百万人民币,D
CN-341700,池州市,2025,500.18920,50018.920,disclosed,SRC-SECONDARY-CEIC-CN-341700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-chizhou,CEIC页面元数据：2025年=50018.920百万人民币,D
CN-350100,福州市,2024,2760.74000,276074.000,disclosed,SRC-SECONDARY-CEIC-CN-350100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-fujian-fuzhou,CEIC页面元数据同比基准：2024年=276074.000百万人民币,D
CN-350100,福州市,2025,3349.60000,334960.000,disclosed,SRC-SECONDARY-CEIC-CN-350100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-fujian-fuzhou,CEIC页面元数据：2025年=334960.000百万人民币,D
CN-360100,南昌市,2024,1929.98000,192998.000,calculated,SRC-SECONDARY-CEIC-CN-360100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-jiangxi-nanchang;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-jiangxi-nanchang,CEIC一般+专项分项：一般=60991.000，专项=132007.000百万人民币；合计为计算值,D
CN-360100,南昌市,2025,2099.46000,209946.000,calculated,SRC-SECONDARY-CEIC-CN-360100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-jiangxi-nanchang;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-jiangxi-nanchang,CEIC一般+专项分项：一般=59727.000，专项=150219.000百万人民币；合计为计算值,D
CN-360200,景德镇市,2024,710.12000,71012.000,disclosed,SRC-SECONDARY-CEIC-CN-360200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-jingdezhen,CEIC页面元数据同比基准：2024年=71012.000百万人民币,D
CN-360200,景德镇市,2025,858.82000,85882.000,disclosed,SRC-SECONDARY-CEIC-CN-360200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-jingdezhen,CEIC页面元数据：2025年=85882.000百万人民币,D
CN-360400,九江市,2024,1610.91000,161091.000,disclosed,SRC-SECONDARY-CEIC-CN-360400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-jiujiang,CEIC页面元数据同比基准：2024年=161091.000百万人民币,D
CN-360400,九江市,2018,622.31000,62231.000,disclosed,SRC-SECONDARY-CEIC-CN-360400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-jiujiang,CEIC页面摘要明确：2018年历史最低值=62231.000百万人民币（九江市统计局）,D
CN-360400,九江市,2025,1874.57000,187457.000,disclosed,SRC-SECONDARY-CEIC-CN-360400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-jiujiang,CEIC页面元数据：2025年=187457.000百万人民币,D
CN-360500,新余市,2024,475.45000,47545.000,disclosed,SRC-SECONDARY-CEIC-CN-360500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-xinyu,CEIC页面元数据同比基准：2024年=47545.000百万人民币,D
CN-360500,新余市,2025,550.41000,55041.000,disclosed,SRC-SECONDARY-CEIC-CN-360500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-xinyu,CEIC页面元数据：2025年=55041.000百万人民币,D
CN-360700,赣州市,2024,2321.87000,232187.000,disclosed,SRC-SECONDARY-CEIC-CN-360700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-ganzhou,CEIC页面元数据同比基准：2024年=232187.000百万人民币,D
CN-360700,赣州市,2025,2764.31000,276431.000,disclosed,SRC-SECONDARY-CEIC-CN-360700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-ganzhou,CEIC页面元数据：2025年=276431.000百万人民币,D
CN-360900,宜春市,2024,1327.65000,132765.000,disclosed,SRC-SECONDARY-CEIC-CN-360900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-yichun,CEIC页面元数据同比基准：2024年=132765.000百万人民币,D
CN-360900,宜春市,2025,1566.97000,156697.000,disclosed,SRC-SECONDARY-CEIC-CN-360900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-yichun,CEIC页面元数据：2025年=156697.000百万人民币,D
CN-361000,抚州市,2024,1119.43000,111943.000,disclosed,SRC-SECONDARY-CEIC-CN-361000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-fuzhou,CEIC页面元数据同比基准：2024年=111943.000百万人民币,D
CN-361000,抚州市,2025,1328.82000,132882.000,disclosed,SRC-SECONDARY-CEIC-CN-361000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-fuzhou,CEIC页面元数据：2025年=132882.000百万人民币,D
CN-361100,上饶市,2024,1570.99000,157099.000,disclosed,SRC-SECONDARY-CEIC-CN-361100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-shangrao,CEIC页面元数据同比基准：2024年=157099.000百万人民币,D
CN-361100,上饶市,2025,1819.01000,181901.000,disclosed,SRC-SECONDARY-CEIC-CN-361100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangxi-shangrao,CEIC页面元数据：2025年=181901.000百万人民币,D
CN-370100,济南市,2024,3770.56420,377056.420,disclosed,SRC-SECONDARY-CEIC-CN-370100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-jinan,CEIC页面元数据同比基准：2024年=377056.420百万人民币,D
CN-370100,济南市,2025,4429.53700,442953.700,disclosed,SRC-SECONDARY-CEIC-CN-370100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-jinan,CEIC页面元数据：2025年=442953.700百万人民币,D
CN-370400,枣庄市,2024,941.07000,94107.000,disclosed,SRC-SECONDARY-CEIC-CN-370400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-zaozhuang,CEIC页面元数据同比基准：2024年=94107.000百万人民币,D
CN-370400,枣庄市,2025,1110.22000,111022.000,disclosed,SRC-SECONDARY-CEIC-CN-370400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-zaozhuang,CEIC页面元数据：2025年=111022.000百万人民币,D
CN-370500,东营市,2024,1058.06000,105806.000,disclosed,SRC-SECONDARY-CEIC-CN-370500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-dongying,CEIC页面元数据同比基准：2024年=105806.000百万人民币,D
CN-370500,东营市,2025,1241.78000,124178.000,disclosed,SRC-SECONDARY-CEIC-CN-370500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-dongying,CEIC页面元数据：2025年=124178.000百万人民币,D
CN-370600,烟台市,2024,2511.70550,251170.550,calculated,SRC-SECONDARY-CEIC-CN-370600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shandong-yantai;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shandong-yantai,CEIC一般+专项分项：一般=68285.150，专项=182885.400百万人民币；合计为计算值,D
CN-370600,烟台市,2025,2940.66000,294066.000,calculated,SRC-SECONDARY-CEIC-CN-370600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shandong-yantai;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shandong-yantai,CEIC一般+专项分项：一般=70140.000，专项=223926.000百万人民币；合计为计算值,D
CN-370700,潍坊市,2024,2854.40000,285440.000,calculated,SRC-SECONDARY-CEIC-CN-370700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shandong-weifang;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shandong-weifang,CEIC一般+专项分项：一般=80202.000，专项=205238.000百万人民币；合计为计算值,D
CN-370700,潍坊市,2025,3358.41000,335841.000,calculated,SRC-SECONDARY-CEIC-CN-370700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shandong-weifang;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shandong-weifang,CEIC一般+专项分项：一般=80805.000，专项=255036.000百万人民币；合计为计算值,D
CN-370800,济宁市,2024,2016.26000,201626.000,disclosed,SRC-SECONDARY-CEIC-CN-370800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-jining,CEIC页面元数据同比基准：2024年=201626.000百万人民币,D
CN-370800,济宁市,2025,2363.33000,236333.000,disclosed,SRC-SECONDARY-CEIC-CN-370800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-jining,CEIC页面元数据：2025年=236333.000百万人民币,D
CN-371000,威海市,2024,1215.09000,121509.000,disclosed,SRC-SECONDARY-CEIC-CN-371000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-weihai,CEIC页面元数据同比基准：2024年=121509.000百万人民币,D
CN-371000,威海市,2025,1451.67000,145167.000,disclosed,SRC-SECONDARY-CEIC-CN-371000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-weihai,CEIC页面元数据：2025年=145167.000百万人民币,D
CN-371100,日照市,2024,796.40000,79640.000,disclosed,SRC-SECONDARY-CEIC-CN-371100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-rizhao,CEIC页面元数据同比基准：2024年=79640.000百万人民币,D
CN-371100,日照市,2025,996.26000,99626.000,disclosed,SRC-SECONDARY-CEIC-CN-371100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-rizhao,CEIC页面元数据：2025年=99626.000百万人民币,D
CN-371300,临沂市,2024,1954.92000,195492.000,calculated,SRC-SECONDARY-CEIC-CN-371300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shandong-linyi;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shandong-linyi,CEIC一般+专项分项：一般=34024.000，专项=161468.000百万人民币；合计为计算值,D
CN-371300,临沂市,2025,2259.61000,225961.000,calculated,SRC-SECONDARY-CEIC-CN-371300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shandong-linyi;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shandong-linyi,CEIC一般+专项分项：一般=34167.000，专项=191794.000百万人民币；合计为计算值,D
CN-371400,德州市,2024,1557.34000,155734.000,calculated,SRC-SECONDARY-CEIC-CN-371400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shandong-dezhou;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shandong-dezhou,CEIC一般+专项分项：一般=35807.000，专项=119927.000百万人民币；合计为计算值,D
CN-371400,德州市,2025,1810.48000,181048.000,calculated,SRC-SECONDARY-CEIC-CN-371400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shandong-dezhou;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shandong-dezhou,CEIC一般+专项分项：一般=36021.000，专项=145027.000百万人民币；合计为计算值,D
CN-371500,聊城市,2024,1359.44000,135944.000,calculated,SRC-SECONDARY-CEIC-CN-371500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shandong-liaocheng;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shandong-liaocheng,CEIC一般+专项分项：一般=21400.000，专项=114544.000百万人民币；合计为计算值,D
CN-371500,聊城市,2025,1620.38000,162038.000,calculated,SRC-SECONDARY-CEIC-CN-371500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shandong-liaocheng;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shandong-liaocheng,CEIC一般+专项分项：一般=21722.000，专项=140316.000百万人民币；合计为计算值,D
CN-371700,菏泽市,2024,1808.12000,180812.000,disclosed,SRC-SECONDARY-CEIC-CN-371700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-heze,CEIC页面元数据同比基准：2024年=180812.000百万人民币,D
CN-371700,菏泽市,2025,2153.17000,215317.000,disclosed,SRC-SECONDARY-CEIC-CN-371700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shandong-heze,CEIC页面元数据：2025年=215317.000百万人民币,D
CN-410100,郑州市,2024,3938.82310,393882.310,disclosed,SRC-SECONDARY-CEIC-CN-410100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-henan-zhengzhou,CEIC页面元数据同比基准：2024年=393882.310百万人民币,D
CN-410100,郑州市,2025,4670.60000,467060.000,disclosed,SRC-SECONDARY-CEIC-CN-410100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-henan-zhengzhou,CEIC页面元数据：2025年=467060.000百万人民币,D
CN-420100,武汉市,2024,7806.39710,780639.710,disclosed,SRC-SECONDARY-CEIC-CN-420100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-wuhan,CEIC页面元数据同比基准：2024年=780639.710百万人民币,D
CN-420100,武汉市,2025,8896.00000,889600.000,disclosed,SRC-SECONDARY-CEIC-CN-420100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-wuhan,CEIC页面元数据：2025年=889600.000百万人民币,D
CN-420200,黄石市,2024,657.58270,65758.270,disclosed,SRC-SECONDARY-CEIC-CN-420200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-huangshi,CEIC页面元数据同比基准：2024年=65758.270百万人民币,D
CN-420200,黄石市,2025,806.90000,80690.000,disclosed,SRC-SECONDARY-CEIC-CN-420200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-huangshi,CEIC页面元数据：2025年=80690.000百万人民币,D
CN-420300,十堰市,2018,373.34820,37334.820,calculated,SRC-SECONDARY-CEIC-CN-420300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-hubei-shiyan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-hubei-shiyan,CEIC一般+专项分项：一般=24791.050，专项=12543.770百万人民币；合计为计算值,D
CN-420300,十堰市,2019,410.44580,41044.580,calculated,SRC-SECONDARY-CEIC-CN-420300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-hubei-shiyan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-hubei-shiyan,CEIC一般+专项分项：一般=26230.460，专项=14814.120百万人民币；合计为计算值,D
CN-420300,十堰市,2020,470.61480,47061.480,calculated,SRC-SECONDARY-CEIC-CN-420300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-hubei-shiyan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-hubei-shiyan,CEIC一般+专项分项：一般=29381.110，专项=17680.370百万人民币；合计为计算值,D
CN-420300,十堰市,2021,514.78910,51478.910,calculated,SRC-SECONDARY-CEIC-CN-420300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-hubei-shiyan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-hubei-shiyan,CEIC一般+专项分项：一般=30867.880，专项=20611.030百万人民币；合计为计算值,D
CN-420300,十堰市,2022,602.94530,60294.530,calculated,SRC-SECONDARY-CEIC-CN-420300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-hubei-shiyan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-hubei-shiyan,CEIC一般+专项分项：一般=32410.330，专项=27884.200百万人民币；合计为计算值,D
CN-420300,十堰市,2023,691.01330,69101.330,calculated,SRC-SECONDARY-CEIC-CN-420300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-hubei-shiyan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-hubei-shiyan,CEIC一般+专项分项：一般=33682.650，专项=35418.680百万人民币；合计为计算值,D
CN-420300,十堰市,2024,886.62680,88662.680,calculated,SRC-SECONDARY-CEIC-CN-420300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-hubei-shiyan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-hubei-shiyan,CEIC一般+专项分项：一般=36314.630，专项=52348.050百万人民币；合计为计算值,D
CN-420300,十堰市,2025,1047.60000,104760.000,calculated,SRC-SECONDARY-CEIC-CN-420300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-hubei-shiyan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-hubei-shiyan,CEIC一般+专项分项：一般=38430.000，专项=66330.000百万人民币；合计为计算值,D
CN-420500,宜昌市,2024,1214.81770,121481.770,calculated,SRC-SECONDARY-CEIC-CN-420500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-hubei-yichang;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-hubei-yichang,CEIC一般+专项分项：一般=46631.000，专项=74850.770百万人民币；合计为计算值,D
CN-420500,宜昌市,2025,1470.90000,147090.000,calculated,SRC-SECONDARY-CEIC-CN-420500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-hubei-yichang;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-hubei-yichang,CEIC一般+专项分项：一般=49120.000，专项=97970.000百万人民币；合计为计算值,D
CN-420600,襄阳市,2024,1421.47870,142147.870,disclosed,SRC-SECONDARY-CEIC-CN-420600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-xiangyang,CEIC页面元数据同比基准：2024年=142147.870百万人民币,D
CN-420600,襄阳市,2025,1742.20000,174220.000,disclosed,SRC-SECONDARY-CEIC-CN-420600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-xiangyang,CEIC页面元数据：2025年=174220.000百万人民币,D
CN-420700,鄂州市,2024,587.61350,58761.350,disclosed,SRC-SECONDARY-CEIC-CN-420700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-ezhou,CEIC页面元数据同比基准：2024年=58761.350百万人民币,D
CN-420700,鄂州市,2025,688.00000,68800.000,disclosed,SRC-SECONDARY-CEIC-CN-420700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-ezhou,CEIC页面元数据：2025年=68800.000百万人民币,D
CN-420800,荆门市,2024,540.56270,54056.270,disclosed,SRC-SECONDARY-CEIC-CN-420800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-jingmen,CEIC页面元数据同比基准：2024年=54056.270百万人民币,D
CN-420800,荆门市,2025,600.70000,60070.000,disclosed,SRC-SECONDARY-CEIC-CN-420800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-jingmen,CEIC页面元数据：2025年=60070.000百万人民币,D
CN-420900,孝感市,2018,309.17010,30917.010,disclosed,SRC-SECONDARY-CEIC-CN-420900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-xiaogan,CEIC图表：2018年=30917.010百万人民币,D
CN-420900,孝感市,2019,351.33990,35133.990,disclosed,SRC-SECONDARY-CEIC-CN-420900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-xiaogan,CEIC图表：2019年=35133.990百万人民币,D
CN-420900,孝感市,2020,403.24210,40324.210,disclosed,SRC-SECONDARY-CEIC-CN-420900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-xiaogan,CEIC图表：2020年=40324.210百万人民币,D
CN-420900,孝感市,2021,453.85980,45385.980,disclosed,SRC-SECONDARY-CEIC-CN-420900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-xiaogan,CEIC图表：2021年=45385.980百万人民币,D
CN-420900,孝感市,2022,548.21630,54821.630,disclosed,SRC-SECONDARY-CEIC-CN-420900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-xiaogan,CEIC图表：2022年=54821.630百万人民币,D
CN-420900,孝感市,2023,672.88060,67288.060,disclosed,SRC-SECONDARY-CEIC-CN-420900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-xiaogan,CEIC图表：2023年=67288.060百万人民币,D
CN-420900,孝感市,2024,840.57850,84057.850,disclosed,SRC-SECONDARY-CEIC-CN-420900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-xiaogan,CEIC页面元数据同比基准：2024年=84057.850百万人民币,D
CN-420900,孝感市,2025,980.50000,98050.000,disclosed,SRC-SECONDARY-CEIC-CN-420900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-hubei-xiaogan,CEIC页面元数据：2025年=98050.000百万人民币,D
